industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest,renewables_percent
46,13.329560326831333,12587530,58601.13938,92,98,23370.19633,8.1
9,10.290100741282075,12587530,58601.13938,92,98,23370.19633,8.1
34,10.877222059752986,12587530,58601.13938,92,98,23370.19633,8.1
9,6.543324622823549,12587530,58601.13938,92,98,23370.19633,8.1
48,10.645737943499515,12587530,58601.13938,92,98,23370.19633,8.1
28,12.752794016641245,12587530,58601.13938,92,98,23370.19633,8.1
46,13.726656677334098,12587530,58601.13938,92,98,23370.19633,8.1
28,13.459042518333655,12587530,58601.13938,92,98,23370.19633,8.1
48,10.745275618990805,12587530,58601.13938,92,98,23370.19633,8.1
12,10.1893316870142,12587530,58601.13938,92,98,23370.19633,8.1
16,10.878471630749502,12587530,58601.13938,92,98,23370.19633,8.1
48,11.929382935085897,12587530,58601.13938,92,98,23370.19633,8.1
36,10.903784744489194,12587530,58601.13938,92,98,23370.19633,8.1
16,10.665313608624787,12587530,58601.13938,92,98,23370.19633,8.1
16,13.491443134518187,12587530,58601.13938,92,98,23370.19633,8.1
46,9.868540247354254,12587530,58601.13938,92,98,23370.19633,8.1
28,10.240771745146128,12587530,58601.13938,92,98,23370.19633,8.1
16,10.574612309874913,12587530,58601.13938,92,98,23370.19633,8.1
21,9.84879797097319,12587530,58601.13938,92,98,23370.19633,8.1
46,13.33922917197367,12587530,58601.13938,92,98,23370.19633,8.1
46,9.536960521489581,12587530,58601.13938,92,98,23370.19633,8.1
46,15.217601104830365,12587530,58601.13938,92,98,23370.19633,8.1
48,7.299290481556803,12587530,58601.13938,92,98,23370.19633,8.1
34,11.787664719341878,12587530,58601.13938,92,98,23370.19633,8.1
46,14.258663816990383,12587530,58601.13938,92,98,23370.19633,8.1
46,9.388173202829924,12587530,58601.13938,92,98,23370.19633,8.1
48,11.276138641029581,12587530,58601.13938,92,98,23370.19633,8.1
9,10.824770641830124,12587530,58601.13938,92,98,23370.19633,8.1
48,8.94724762222771,12587530,58601.13938,92,98,23370.19633,8.1
48,8.951472488040363,12587530,58601.13938,92,98,23370.19633,8.1
48,10.191007736884737,12587530,58601.13938,92,98,23370.19633,8.1
48,11.299710585858799,12587530,58601.13938,92,98,23370.19633,8.1
48,11.341105770076545,12587530,58601.13938,92,98,23370.19633,8.1
9,11.241118893903392,12587530,58601.13938,92,98,23370.19633,8.1
48,11.815338502022003,12587530,58601.13938,92,98,23370.19633,8.1
19,10.103047504077857,12587530,58601.13938,92,98,23370.19633,8.1
46,12.993351630064092,12587530,58601.13938,92,98,23370.19633,8.1
46,12.116200299869792,12587530,58601.13938,92,98,23370.19633,8.1
31,14.363715547952031,12587530,58601.13938,92,98,23370.19633,8.1
46,8.230267099805586,12587530,58601.13938,92,98,23370.19633,8.1
48,9.158973390663292,12587530,58601.13938,92,98,23370.19633,8.1
48,9.811295506296588,12587530,58601.13938,92,98,23370.19633,8.1
9,13.190459283538106,12587530,58601.13938,92,98,23370.19633,8.1
32,9.636363377647676,12587530,58601.13938,92,98,23370.19633,8.1
46,14.030845448084756,12587530,58601.13938,92,98,23370.19633,8.1
9,12.836413137797306,12587530,58601.13938,92,98,23370.19633,8.1
9,10.800023272780459,12587530,58601.13938,92,98,23370.19633,8.1
48,11.765165233880298,12587530,58601.13938,92,98,23370.19633,8.1
46,12.972689548177023,12587530,58601.13938,92,98,23370.19633,8.1
48,10.66258046677048,12587530,58601.13938,92,98,23370.19633,8.1
36,9.494029483157984,12587530,58601.13938,92,98,23370.19633,8.1
32,10.520749682874044,12587530,58601.13938,92,98,23370.19633,8.1
32,10.122879515434505,12587530,58601.13938,92,98,23370.19633,8.1
32,10.690643703057578,12587530,58601.13938,92,98,23370.19633,8.1
32,10.006435851136342,12587530,58601.13938,92,98,23370.19633,8.1
32,9.799809953313042,12587530,58601.13938,92,98,23370.19633,8.1
32,9.402971930907432,12587530,58601.13938,92,98,23370.19633,8.1
12,11.119073571683737,12587530,58601.13938,92,98,23370.19633,8.1
12,9.71175109432108,12587530,58601.13938,92,98,23370.19633,8.1
9,10.648762559165172,12587530,58601.13938,92,98,23370.19633,8.1
34,11.700379229427485,12587530,58601.13938,92,98,23370.19633,8.1
27,10.326993409947194,12587530,58601.13938,92,98,23370.19633,8.1
46,14.186892117146607,12587530,58601.13938,92,98,23370.19633,8.1
46,14.831199324784404,12587530,58601.13938,92,98,23370.19633,8.1
46,10.585578790779735,12587530,58601.13938,92,98,23370.19633,8.1
46,10.299695074454789,12587530,58601.13938,92,98,23370.19633,8.1
9,11.067164911190629,12587530,58601.13938,92,98,23370.19633,8.1
19,10.141141398485493,12587530,58601.13938,92,98,23370.19633,8.1
42,10.949332373036968,12587530,58601.13938,92,98,23370.19633,8.1
15,9.81404555124385,12587530,58601.13938,92,98,23370.19633,8.1
9,12.016720286468935,12587530,58601.13938,92,98,23370.19633,8.1
28,11.11496740830782,12587530,58601.13938,92,98,23370.19633,8.1
32,9.625908802534035,12587530,58601.13938,92,98,23370.19633,8.1
32,10.286206449252195,12587530,58601.13938,92,98,23370.19633,8.1
32,10.723824365450362,12587530,58601.13938,92,98,23370.19633,8.1
9,12.120142138735293,12587530,58601.13938,92,98,23370.19633,8.1
32,10.817635269793884,12587530,58601.13938,92,98,23370.19633,8.1
48,10.335143012851132,12587530,58601.13938,92,98,23370.19633,8.1
48,11.05411100286341,12587530,58601.13938,92,98,23370.19633,8.1
28,11.454030296786351,12587530,58601.13938,92,98,23370.19633,8.1
46,16.296246312482403,12587530,58601.13938,92,98,23370.19633,8.1
48,11.706240273932341,12587530,58601.13938,92,98,23370.19633,8.1
45,9.963512370977066,12587530,58601.13938,92,98,23370.19633,8.1
46,10.671124853650364,12587530,58601.13938,92,98,23370.19633,8.1
25,12.229317869695686,12587530,58601.13938,92,98,23370.19633,8.1
46,13.980332675487059,12587530,58601.13938,92,98,23370.19633,8.1
25,10.756236599599584,12587530,58601.13938,92,98,23370.19633,8.1
48,11.403824629696679,12587530,58601.13938,92,98,23370.19633,8.1
48,7.467942332285852,12587530,58601.13938,92,98,23370.19633,8.1
31,12.040850795844324,12587530,58601.13938,92,98,23370.19633,8.1
9,10.37834898850955,12587530,58601.13938,92,98,23370.19633,8.1
27,9.676780660055934,12587530,58601.13938,92,98,23370.19633,8.1
48,12.509805462820024,12587530,58601.13938,92,98,23370.19633,8.1
46,8.255681923044115,12587530,58601.13938,92,98,23370.19633,8.1
31,14.302990884912239,12587530,58601.13938,92,98,23370.19633,8.1
48,10.856196998705629,12587530,58601.13938,92,98,23370.19633,8.1
46,11.229190220203689,12587530,58601.13938,92,98,23370.19633,8.1
46,10.704007300719079,12587530,58601.13938,92,98,23370.19633,8.1
46,10.827259510124678,12587530,58601.13938,92,98,23370.19633,8.1
13,9.926347853321705,12587530,58601.13938,92,98,23370.19633,8.1
9,10.127752714609757,12587530,58601.13938,92,98,23370.19633,8.1
48,9.514746809320375,12587530,58601.13938,92,98,23370.19633,8.1
48,9.509557756158818,12587530,58601.13938,92,98,23370.19633,8.1
16,10.381233879585603,12587530,58601.13938,92,98,23370.19633,8.1
16,10.450846242504301,12587530,58601.13938,92,98,23370.19633,8.1
48,10.382007874080061,12587530,58601.13938,92,98,23370.19633,8.1
12,11.427485151395741,12587530,58601.13938,92,98,23370.19633,8.1
9,10.541090521612563,12587530,58601.13938,92,98,23370.19633,8.1
34,11.32595399406269,12587530,58601.13938,92,98,23370.19633,8.1
48,11.303261899032288,12587530,58601.13938,92,98,23370.19633,8.1
25,10.27222816268522,12587530,58601.13938,92,98,23370.19633,8.1
46,12.013304528941832,12587530,58601.13938,92,98,23370.19633,8.1
9,10.156174527332853,12587530,58601.13938,92,98,23370.19633,8.1
34,11.616167450126193,12587530,58601.13938,92,98,23370.19633,8.1
25,13.405386991066411,12587530,58601.13938,92,98,23370.19633,8.1
48,8.624355403044689,12587530,58601.13938,92,98,23370.19633,8.1
15,9.840450836457928,12587530,58601.13938,92,98,23370.19633,8.1
33,10.356954577720659,12587530,58601.13938,92,98,23370.19633,8.1
32,8.80945854457219,12587530,58601.13938,92,98,23370.19633,8.1
32,9.627945359320721,12587530,58601.13938,92,98,23370.19633,8.1
32,7.035400632817807,12587530,58601.13938,92,98,23370.19633,8.1
16,10.475532745807955,12587530,58601.13938,92,98,23370.19633,8.1
16,13.484881955207921,12587530,58601.13938,92,98,23370.19633,8.1
46,11.067996252491543,12587530,58601.13938,92,98,23370.19633,8.1
25,10.880544072732846,12587530,58601.13938,92,98,23370.19633,8.1
36,11.00934142420193,12587530,58601.13938,92,98,23370.19633,8.1
12,11.548392121230512,12587530,58601.13938,92,98,23370.19633,8.1
12,12.092470807720423,12587530,58601.13938,92,98,23370.19633,8.1
12,11.78207731847088,12587530,58601.13938,92,98,23370.19633,8.1
48,10.767712059810174,12587530,58601.13938,92,98,23370.19633,8.1
34,14.736048118482447,12587530,58601.13938,92,98,23370.19633,8.1
46,12.36295204900244,12587530,58601.13938,92,98,23370.19633,8.1
9,10.680229647283943,12587530,58601.13938,92,98,23370.19633,8.1
32,7.983764021440393,12587530,58601.13938,92,98,23370.19633,8.1
25,11.08604713144878,12587530,58601.13938,92,98,23370.19633,8.1
33,10.613115574856714,12587530,58601.13938,92,98,23370.19633,8.1
9,13.104472689187219,12587530,58601.13938,92,98,23370.19633,8.1
46,10.606802961000033,12587530,58601.13938,92,98,23370.19633,8.1
9,9.993139390438584,12587530,58601.13938,92,98,23370.19633,8.1
28,11.419624122101222,12587530,58601.13938,92,98,23370.19633,8.1
48,10.623380115361135,12587530,58601.13938,92,98,23370.19633,8.1
25,11.04031870652168,12587530,58601.13938,92,98,23370.19633,8.1
12,10.03255617680709,12587530,58601.13938,92,98,23370.19633,8.1
48,11.588690420710956,12587530,58601.13938,92,98,23370.19633,8.1
48,12.710462000886896,12587530,58601.13938,92,98,23370.19633,8.1
48,9.57830906081489,12587530,58601.13938,92,98,23370.19633,8.1
31,15.0936783486438,12587530,58601.13938,92,98,23370.19633,8.1
46,13.551335104684116,12587530,58601.13938,92,98,23370.19633,8.1
48,10.999300092228866,12587530,58601.13938,92,98,23370.19633,8.1
48,9.014757268299034,12587530,58601.13938,92,98,23370.19633,8.1
25,13.093569277703253,12587530,58601.13938,92,98,23370.19633,8.1
34,10.247831724017368,12587530,58601.13938,92,98,23370.19633,8.1
25,10.316234417517435,12587530,58601.13938,92,98,23370.19633,8.1
46,12.88698673602358,12587530,58601.13938,92,98,23370.19633,8.1
48,11.104694786194425,12587530,58601.13938,92,98,23370.19633,8.1
46,12.693671866644472,12587530,58601.13938,92,98,23370.19633,8.1
29,10.609620353782935,2106319,44008.766,56,20,2495167.95,24.0
28,9.552900894457931,2106319,44008.766,56,20,2495167.95,24.0
28,10.618738534189134,2106319,44008.766,56,20,2495167.95,24.0
46,7.119389653073264,2106319,44008.766,56,20,2495167.95,24.0
29,11.466813419437548,2106319,44008.766,56,20,2495167.95,24.0
46,12.878734037892661,2106319,44008.766,56,20,2495167.95,24.0
32,10.385531529996655,2106319,44008.766,56,20,2495167.95,24.0
29,10.822538950263253,2106319,44008.766,56,20,2495167.95,24.0
46,12.042539013160228,2106319,44008.766,56,20,2495167.95,24.0
48,10.919958404962012,2106319,44008.766,56,20,2495167.95,24.0
48,12.085417144542562,2106319,44008.766,56,20,2495167.95,24.0
48,10.709941096725379,2106319,44008.766,56,20,2495167.95,24.0
48,11.268146420186385,2106319,44008.766,56,20,2495167.95,24.0
48,10.698457749173727,2106319,44008.766,56,20,2495167.95,24.0
29,12.83466835020197,2106319,44008.766,56,20,2495167.95,24.0
29,10.335078262275426,2106319,44008.766,56,20,2495167.95,24.0
46,13.55829371436574,2106319,44008.766,56,20,2495167.95,24.0
29,11.937370901595267,2106319,44008.766,56,20,2495167.95,24.0
29,9.798534287273934,2106319,44008.766,56,20,2495167.95,24.0
32,10.48492566350317,2106319,44008.766,56,20,2495167.95,24.0
32,10.270359084133045,2106319,44008.766,56,20,2495167.95,24.0
32,10.368613429868725,2106319,44008.766,56,20,2495167.95,24.0
32,9.336930555047449,2106319,44008.766,56,20,2495167.95,24.0
32,11.194300356667464,2106319,44008.766,56,20,2495167.95,24.0
32,9.79938491208813,2106319,44008.766,56,20,2495167.95,24.0
32,10.213052880393112,2106319,44008.766,56,20,2495167.95,24.0
32,11.62874794888931,2106319,44008.766,56,20,2495167.95,24.0
32,9.87170829891603,2106319,44008.766,56,20,2495167.95,24.0
32,9.653675409545103,2106319,44008.766,56,20,2495167.95,24.0
32,10.983599595440927,2106319,44008.766,56,20,2495167.95,24.0
32,10.175802833309714,2106319,44008.766,56,20,2495167.95,24.0
32,10.066783345197559,2106319,44008.766,56,20,2495167.95,24.0
46,13.398765658531868,2106319,44008.766,56,20,2495167.95,24.0
46,15.833736886728705,2106319,44008.766,56,20,2495167.95,24.0
31,11.411789634969878,2106319,44008.766,56,20,2495167.95,24.0
28,12.667562100593383,2106319,44008.766,56,20,2495167.95,24.0
46,14.423031218177822,2106319,44008.766,56,20,2495167.95,24.0
29,9.081906365575817,2106319,44008.766,56,20,2495167.95,24.0
10,10.874721518038088,2106319,44008.766,56,20,2495167.95,24.0
29,11.937584152197282,2106319,44008.766,56,20,2495167.95,24.0
29,12.346886634310394,2106319,44008.766,56,20,2495167.95,24.0
46,9.516460022821615,2106319,44008.766,56,20,2495167.95,24.0
29,12.44005197319872,2106319,44008.766,56,20,2495167.95,24.0
27,10.891057399117068,2106319,44008.766,56,20,2495167.95,24.0
46,8.680030830120836,2106319,44008.766,56,20,2495167.95,24.0
29,10.585686671174757,2106319,44008.766,56,20,2495167.95,24.0
48,10.560495766480196,2106319,44008.766,56,20,2495167.95,24.0
16,10.637124928577114,2106319,44008.766,56,20,2495167.95,24.0
46,8.864665278673366,2106319,44008.766,56,20,2495167.95,24.0
46,14.031997642478057,2106319,44008.766,56,20,2495167.95,24.0
46,12.980657139310653,2106319,44008.766,56,20,2495167.95,24.0
29,10.973876488517858,2106319,44008.766,56,20,2495167.95,24.0
29,12.86117237479589,2106319,44008.766,56,20,2495167.95,24.0
25,10.466209027116077,2106319,44008.766,56,20,2495167.95,24.0
31,13.735495046920907,2106319,44008.766,56,20,2495167.95,24.0
31,11.876683992983212,2106319,44008.766,56,20,2495167.95,24.0
12,10.37048454136511,2106319,44008.766,56,20,2495167.95,24.0
48,10.38923687761365,2106319,44008.766,56,20,2495167.95,24.0
16,10.284729637779405,2106319,44008.766,56,20,2495167.95,24.0
46,11.140413517957537,2106319,44008.766,56,20,2495167.95,24.0
48,9.499440188953082,2106319,44008.766,56,20,2495167.95,24.0
29,13.341910009955326,2106319,44008.766,56,20,2495167.95,24.0
46,11.271285148350806,2106319,44008.766,56,20,2495167.95,24.0
46,11.308612181108652,2106319,44008.766,56,20,2495167.95,24.0
46,13.19381605309084,2106319,44008.766,56,20,2495167.95,24.0
29,10.814048178666653,2106319,44008.766,56,20,2495167.95,24.0
48,11.142495611653445,2106319,44008.766,56,20,2495167.95,24.0
29,12.336672535496449,2106319,44008.766,56,20,2495167.95,24.0
32,9.978032436372896,2106319,44008.766,56,20,2495167.95,24.0
32,10.471638866150656,2106319,44008.766,56,20,2495167.95,24.0
32,10.262266631229874,2106319,44008.766,56,20,2495167.95,24.0
32,10.229446431262762,2106319,44008.766,56,20,2495167.95,24.0
46,15.558480926622332,2106319,44008.766,56,20,2495167.95,24.0
25,12.509214797699075,2106319,44008.766,56,20,2495167.95,24.0
48,10.583353172352648,2106319,44008.766,56,20,2495167.95,24.0
48,11.272829657689034,2106319,44008.766,56,20,2495167.95,24.0
29,10.479763106979807,2106319,44008.766,56,20,2495167.95,24.0
29,11.500493001172233,2106319,44008.766,56,20,2495167.95,24.0
16,10.576566302477321,2106319,44008.766,56,20,2495167.95,24.0
29,12.232996185311855,2106319,44008.766,56,20,2495167.95,24.0
29,12.073612517182836,2106319,44008.766,56,20,2495167.95,24.0
29,11.411313047408806,2106319,44008.766,56,20,2495167.95,24.0
12,11.178043882587522,2106319,44008.766,56,20,2495167.95,24.0
29,13.176028458879866,2106319,44008.766,56,20,2495167.95,24.0
46,10.696340058264875,2106319,44008.766,56,20,2495167.95,24.0
29,12.563999330713848,2106319,44008.766,56,20,2495167.95,24.0
36,11.318238628239474,5657342,57736.58372,191,150,196177.5273,26.2
9,10.810561398918296,5657342,57736.58372,191,150,196177.5273,26.2
33,10.587147370056766,5657342,57736.58372,191,150,196177.5273,26.2
16,11.848691909721804,5657342,57736.58372,191,150,196177.5273,26.2
16,10.568929564813109,5657342,57736.58372,191,150,196177.5273,26.2
9,8.624086931085188,5657342,57736.58372,191,150,196177.5273,26.2
9,11.995637918904434,5657342,57736.58372,191,150,196177.5273,26.2
32,11.091488035768213,5657342,57736.58372,191,150,196177.5273,26.2
16,12.468794353799325,5657342,57736.58372,191,150,196177.5273,26.2
16,12.659187458207063,5657342,57736.58372,191,150,196177.5273,26.2
16,12.53370253932415,5657342,57736.58372,191,150,196177.5273,26.2
16,12.059605384166174,5657342,57736.58372,191,150,196177.5273,26.2
46,13.660259398831727,5657342,57736.58372,191,150,196177.5273,26.2
32,10.668275814976505,5657342,57736.58372,191,150,196177.5273,26.2
28,11.321324135968396,5657342,57736.58372,191,150,196177.5273,26.2
48,10.375122662692826,5657342,57736.58372,191,150,196177.5273,26.2
30,11.94806963993252,5657342,57736.58372,191,150,196177.5273,26.2
48,10.928662392917083,5657342,57736.58372,191,150,196177.5273,26.2
9,11.580338737547448,5657342,57736.58372,191,150,196177.5273,26.2
46,13.485728919689894,5657342,57736.58372,191,150,196177.5273,26.2
46,11.514388973518964,5657342,57736.58372,191,150,196177.5273,26.2
46,15.340072792415555,5657342,57736.58372,191,150,196177.5273,26.2
16,10.421837140163655,5657342,57736.58372,191,150,196177.5273,26.2
16,10.292698270901258,5657342,57736.58372,191,150,196177.5273,26.2
9,11.137076846760031,5657342,57736.58372,191,150,196177.5273,26.2
16,11.262470530076179,5657342,57736.58372,191,150,196177.5273,26.2
16,10.934201727394221,5657342,57736.58372,191,150,196177.5273,26.2
34,9.933144019911191,5657342,57736.58372,191,150,196177.5273,26.2
46,9.516224232240557,5657342,57736.58372,191,150,196177.5273,26.2
46,11.851245108369929,5657342,57736.58372,191,150,196177.5273,26.2
25,12.383230099602075,5657342,57736.58372,191,150,196177.5273,26.2
46,12.67747658138881,5657342,57736.58372,191,150,196177.5273,26.2
48,10.505835737581606,5657342,57736.58372,191,150,196177.5273,26.2
9,10.447061643431265,5657342,57736.58372,191,150,196177.5273,26.2
46,10.386440538286337,5657342,57736.58372,191,150,196177.5273,26.2
46,10.59805073009896,5657342,57736.58372,191,150,196177.5273,26.2
48,10.327067590069463,5657342,57736.58372,191,150,196177.5273,26.2
48,10.605625395694137,5657342,57736.58372,191,150,196177.5273,26.2
46,11.372675231400326,5657342,57736.58372,191,150,196177.5273,26.2
46,9.127595951293918,5657342,57736.58372,191,150,196177.5273,26.2
48,9.595993852747668,5657342,57736.58372,191,150,196177.5273,26.2
32,10.62385697274864,5657342,57736.58372,191,150,196177.5273,26.2
46,12.535625714107587,5657342,57736.58372,191,150,196177.5273,26.2
32,10.225043811289162,5657342,57736.58372,191,150,196177.5273,26.2
31,15.197653315089982,5657342,57736.58372,191,150,196177.5273,26.2
34,11.463696291450292,5657342,57736.58372,191,150,196177.5273,26.2
9,11.102944676507038,5657342,57736.58372,191,150,196177.5273,26.2
9,11.19239337055019,5657342,57736.58372,191,150,196177.5273,26.2
9,11.975003721250996,5657342,57736.58372,191,150,196177.5273,26.2
34,10.021640297619337,5657342,57736.58372,191,150,196177.5273,26.2
32,10.330666532244363,5657342,57736.58372,191,150,196177.5273,26.2
32,10.573027205338166,5657342,57736.58372,191,150,196177.5273,26.2
32,8.773396980600896,5657342,57736.58372,191,150,196177.5273,26.2
32,10.387009829208255,5657342,57736.58372,191,150,196177.5273,26.2
9,11.52618879681951,5657342,57736.58372,191,150,196177.5273,26.2
9,12.066878070171905,5657342,57736.58372,191,150,196177.5273,26.2
46,10.357531119866131,5657342,57736.58372,191,150,196177.5273,26.2
9,11.025612375662401,5657342,57736.58372,191,150,196177.5273,26.2
46,10.49716577253862,5657342,57736.58372,191,150,196177.5273,26.2
9,11.205402850903528,5657342,57736.58372,191,150,196177.5273,26.2
16,10.983528931032978,5657342,57736.58372,191,150,196177.5273,26.2
48,11.916996254801628,5657342,57736.58372,191,150,196177.5273,26.2
46,9.687420652554966,5657342,57736.58372,191,150,196177.5273,26.2
25,12.393454991567081,5657342,57736.58372,191,150,196177.5273,26.2
46,13.907552435409524,5657342,57736.58372,191,150,196177.5273,26.2
10,10.43288185141588,5657342,57736.58372,191,150,196177.5273,26.2
46,12.388108628218392,5657342,57736.58372,191,150,196177.5273,26.2
46,9.659592163568092,5657342,57736.58372,191,150,196177.5273,26.2
46,11.497996419259065,5657342,57736.58372,191,150,196177.5273,26.2
16,10.468964302855992,5657342,57736.58372,191,150,196177.5273,26.2
48,10.500681221398155,5657342,57736.58372,191,150,196177.5273,26.2
46,10.31045280153674,5657342,57736.58372,191,150,196177.5273,26.2
46,9.450585179677264,5657342,57736.58372,191,150,196177.5273,26.2
6,11.04316676572669,5657342,57736.58372,191,150,196177.5273,26.2
42,10.03091336900674,5657342,57736.58372,191,150,196177.5273,26.2
16,11.052894534644325,5657342,57736.58372,191,150,196177.5273,26.2
16,10.55854483632887,5657342,57736.58372,191,150,196177.5273,26.2
48,9.81063734451861,5657342,57736.58372,191,150,196177.5273,26.2
46,13.936872794853304,5657342,57736.58372,191,150,196177.5273,26.2
16,10.064049578546648,5657342,57736.58372,191,150,196177.5273,26.2
25,12.015727739580681,5657342,57736.58372,191,150,196177.5273,26.2
32,11.217614016032385,5657342,57736.58372,191,150,196177.5273,26.2
32,11.604498579728189,5657342,57736.58372,191,150,196177.5273,26.2
32,9.406836493288852,5657342,57736.58372,191,150,196177.5273,26.2
9,6.135668781788809,5657342,57736.58372,191,150,196177.5273,26.2
48,10.973899318083813,5657342,57736.58372,191,150,196177.5273,26.2
48,10.31063118446799,5657342,57736.58372,191,150,196177.5273,26.2
48,10.955780995809446,5657342,57736.58372,191,150,196177.5273,26.2
9,11.070708318821332,5657342,57736.58372,191,150,196177.5273,26.2
9,11.235352971417045,5657342,57736.58372,191,150,196177.5273,26.2
48,10.186696435175353,5657342,57736.58372,191,150,196177.5273,26.2
48,10.296988373141186,5657342,57736.58372,191,150,196177.5273,26.2
46,9.901702360027768,5657342,57736.58372,191,150,196177.5273,26.2
9,11.428448169028826,5657342,57736.58372,191,150,196177.5273,26.2
9,10.872290124069892,5657342,57736.58372,191,150,196177.5273,26.2
10,10.769407514681767,5657342,57736.58372,191,150,196177.5273,26.2
48,10.861190786146828,5657342,57736.58372,191,150,196177.5273,26.2
48,8.324978862112602,5657342,57736.58372,191,150,196177.5273,26.2
46,11.196662502364974,5657342,57736.58372,191,150,196177.5273,26.2
46,11.552697679864618,5657342,57736.58372,191,150,196177.5273,26.2
46,13.64849265737373,5657342,57736.58372,191,150,196177.5273,26.2
48,13.151993050920852,5657342,57736.58372,191,150,196177.5273,26.2
19,10.734434403648466,5657342,57736.58372,191,150,196177.5273,26.2
30,11.8968383841915,5657342,57736.58372,191,150,196177.5273,26.2
48,10.818061812114218,5657342,57736.58372,191,150,196177.5273,26.2
10,11.227485572153924,5657342,57736.58372,191,150,196177.5273,26.2
16,12.972064322537324,5657342,57736.58372,191,150,196177.5273,26.2
48,9.850299411428304,5657342,57736.58372,191,150,196177.5273,26.2
46,10.551709592590491,5657342,57736.58372,191,150,196177.5273,26.2
16,10.490891144075015,5657342,57736.58372,191,150,196177.5273,26.2
48,10.459212868102892,5657342,57736.58372,191,150,196177.5273,26.2
46,16.04072578436045,5657342,57736.58372,191,150,196177.5273,26.2
46,10.557922594596777,5657342,57736.58372,191,150,196177.5273,26.2
46,10.2488592143958,5657342,57736.58372,191,150,196177.5273,26.2
31,13.67606697760655,5657342,57736.58372,191,150,196177.5273,26.2
48,10.838594150507923,5657342,57736.58372,191,150,196177.5273,26.2
25,13.11742501574394,5657342,57736.58372,191,150,196177.5273,26.2
3,12.22924171763411,5657342,57736.58372,191,150,196177.5273,26.2
25,14.006936632566827,5657342,57736.58372,191,150,196177.5273,26.2
25,11.422445110757854,5657342,57736.58372,191,150,196177.5273,26.2
28,10.29719069243336,5657342,57736.58372,191,150,196177.5273,26.2
28,11.072783628952836,5657342,57736.58372,191,150,196177.5273,26.2
9,12.088068535438637,5657342,57736.58372,191,150,196177.5273,26.2
32,8.755986759863383,5657342,57736.58372,191,150,196177.5273,26.2
32,8.914031596289572,5657342,57736.58372,191,150,196177.5273,26.2
46,11.000536553239437,5657342,57736.58372,191,150,196177.5273,26.2
48,12.081152639682612,5657342,57736.58372,191,150,196177.5273,26.2
30,11.792361270227294,5657342,57736.58372,191,150,196177.5273,26.2
32,9.310779376842895,5657342,57736.58372,191,150,196177.5273,26.2
25,10.755988794678634,5832655,50014.2388,108,60,254803.3133,8.1
9,11.146226736052068,5832655,50014.2388,108,60,254803.3133,8.1
48,9.907387438087197,5832655,50014.2388,108,60,254803.3133,8.1
30,10.286912892814257,5832655,50014.2388,108,60,254803.3133,8.1
15,10.92856883078121,5832655,50014.2388,108,60,254803.3133,8.1
16,10.203636144018494,5832655,50014.2388,108,60,254803.3133,8.1
30,12.143957213007477,5832655,50014.2388,108,60,254803.3133,8.1
30,12.074627840181803,5832655,50014.2388,108,60,254803.3133,8.1
30,10.770427565159205,5832655,50014.2388,108,60,254803.3133,8.1
28,11.267600106354312,5832655,50014.2388,108,60,254803.3133,8.1
9,11.522375373603378,5832655,50014.2388,108,60,254803.3133,8.1
46,10.11033845656087,5832655,50014.2388,108,60,254803.3133,8.1
9,11.192496704765126,5832655,50014.2388,108,60,254803.3133,8.1
46,10.175295698231452,5832655,50014.2388,108,60,254803.3133,8.1
28,11.655447490461325,5832655,50014.2388,108,60,254803.3133,8.1
28,11.60382056719295,5832655,50014.2388,108,60,254803.3133,8.1
28,11.684225254628103,5832655,50014.2388,108,60,254803.3133,8.1
34,11.617094615234048,5832655,50014.2388,108,60,254803.3133,8.1
30,10.170910232390339,5832655,50014.2388,108,60,254803.3133,8.1
30,10.24280730256876,5832655,50014.2388,108,60,254803.3133,8.1
46,15.550006432291635,5832655,50014.2388,108,60,254803.3133,8.1
46,11.116647307305625,5832655,50014.2388,108,60,254803.3133,8.1
48,10.394462855868639,5832655,50014.2388,108,60,254803.3133,8.1
48,10.016986580476859,5832655,50014.2388,108,60,254803.3133,8.1
9,11.291990073874764,5832655,50014.2388,108,60,254803.3133,8.1
30,12.459417906939485,5832655,50014.2388,108,60,254803.3133,8.1
46,11.18566689981646,5832655,50014.2388,108,60,254803.3133,8.1
30,10.322600240649912,5832655,50014.2388,108,60,254803.3133,8.1
48,10.705846697394565,5832655,50014.2388,108,60,254803.3133,8.1
9,10.083957729917696,5832655,50014.2388,108,60,254803.3133,8.1
46,13.98396600303235,5832655,50014.2388,108,60,254803.3133,8.1
46,15.770342385653374,5832655,50014.2388,108,60,254803.3133,8.1
30,11.03108028852855,5832655,50014.2388,108,60,254803.3133,8.1
46,14.26850670136377,5832655,50014.2388,108,60,254803.3133,8.1
9,10.308413715439412,5832655,50014.2388,108,60,254803.3133,8.1
46,10.624044869384054,5832655,50014.2388,108,60,254803.3133,8.1
16,10.311979275820248,5832655,50014.2388,108,60,254803.3133,8.1
30,10.696049522905835,5832655,50014.2388,108,60,254803.3133,8.1
30,12.77279516642507,5832655,50014.2388,108,60,254803.3133,8.1
48,10.778210178284642,5832655,50014.2388,108,60,254803.3133,8.1
28,13.043860976182835,5832655,50014.2388,108,60,254803.3133,8.1
