Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
1003899,TX,Chemical Manufacturing,2016,207178.582,27914064,58033.62062,140,176,83600842.01,13.4
1005895,TX,Waste Management and Remediation Services,2016,52446.5,27914064,58033.62062,140,176,83600842.01,13.4
1004851,TX,Oil and Gas Extraction,2016,35665.91,27914064,58033.62062,140,176,83600842.01,13.4
1005722,TX,Pipeline Transportation,2016,63620.7,27914064,58033.62062,140,176,83600842.01,13.4
1002770,TX,Nonmetallic Mineral Product Manufacturing,2016,112200.848,27914064,58033.62062,140,176,83600842.01,13.4
1002290,TX,Oil and Gas Extraction,2016,112970.084,27914064,58033.62062,140,176,83600842.01,13.4
1008185,TX,Warehousing and Storage,2016,34703.52,27914064,58033.62062,140,176,83600842.01,13.4
1005585,TX,Petroleum and Coal Products Manufacturing,2016,7195194.156,27914064,58033.62062,140,176,83600842.01,13.4
1002392,TX,Nonmetallic Mineral Product Manufacturing,2016,32779.776,27914064,58033.62062,140,176,83600842.01,13.4
1001032,TX,Utilities ,2016,1851540.928,27914064,58033.62062,140,176,83600842.01,13.4
1004468,TX,Oil and Gas Extraction,2016,65408.248,27914064,58033.62062,140,176,83600842.01,13.4
1000403,TX,Nonmetallic Mineral Product Manufacturing,2016,43370.436,27914064,58033.62062,140,176,83600842.01,13.4
1002475,TX,Waste Management and Remediation Services,2016,20228.25,27914064,58033.62062,140,176,83600842.01,13.4
1010223,TX,Oil and Gas Extraction,2016,115887.976,27914064,58033.62062,140,176,83600842.01,13.4
1004248,TX,Oil and Gas Extraction,2016,107033.938,27914064,58033.62062,140,176,83600842.01,13.4
1000941,TX,Utilities ,2016,76546.516,27914064,58033.62062,140,176,83600842.01,13.4
1006668,TX,Paper Manufacturing,2016,193895.034,27914064,58033.62062,140,176,83600842.01,13.4
1005671,TX,Utilities ,2016,21801.816,27914064,58033.62062,140,176,83600842.01,13.4
1006927,TX,Utilities ,2016,1210822.312,27914064,58033.62062,140,176,83600842.01,13.4
1006040,TX,Utilities ,2016,2309110.792,27914064,58033.62062,140,176,83600842.01,13.4
1004744,TX,Oil and Gas Extraction,2016,264110.838,27914064,58033.62062,140,176,83600842.01,13.4
1008881,TX,Pipeline Transportation,2016,13293.532,27914064,58033.62062,140,176,83600842.01,13.4
1005078,TX,Pipeline Transportation,2016,110006.01,27914064,58033.62062,140,176,83600842.01,13.4
1005028,TX,Pipeline Transportation,2016,66072.52,27914064,58033.62062,140,176,83600842.01,13.4
1001778,TX,Oil and Gas Extraction,2016,30190.55,27914064,58033.62062,140,176,83600842.01,13.4
1001176,TX,Utilities ,2016,5188260.522,27914064,58033.62062,140,176,83600842.01,13.4
1010154,TX,Oil and Gas Extraction,2016,93532.152,27914064,58033.62062,140,176,83600842.01,13.4
1006321,TX,Oil and Gas Extraction,2016,45636.198,27914064,58033.62062,140,176,83600842.01,13.4
1006163,TX,Warehousing and Storage,2016,65223.104,27914064,58033.62062,140,176,83600842.01,13.4
1003316,TX,Oil and Gas Extraction,2016,10559.032,27914064,58033.62062,140,176,83600842.01,13.4
1003539,TX,Pipeline Transportation,2016,85680.766,27914064,58033.62062,140,176,83600842.01,13.4
1003078,TX,Oil and Gas Extraction,2016,11375.172,27914064,58033.62062,140,176,83600842.01,13.4
1002952,TX,Oil and Gas Extraction,2016,105881.284,27914064,58033.62062,140,176,83600842.01,13.4
1002055,TX,Nonmetallic Mineral Product Manufacturing,2016,1353405.674,27914064,58033.62062,140,176,83600842.01,13.4
1004130,TX,Petroleum and Coal Products Manufacturing,2016,1944920.868,27914064,58033.62062,140,176,83600842.01,13.4
1002993,TX,Chemical Manufacturing,2016,49098.016,27914064,58033.62062,140,176,83600842.01,13.4
1007537,TX,Oil and Gas Extraction,2016,103977.352,27914064,58033.62062,140,176,83600842.01,13.4
1000942,TX,Utilities ,2016,363773.152,27914064,58033.62062,140,176,83600842.01,13.4
1000530,TX,Utilities ,2016,37643.86,27914064,58033.62062,140,176,83600842.01,13.4
1001042,TX,Utilities ,2016,5331856.62,27914064,58033.62062,140,176,83600842.01,13.4
1000145,TX,Utilities ,2016,950375.528,27914064,58033.62062,140,176,83600842.01,13.4
1002676,TX,Oil and Gas Extraction,2016,231885.4,27914064,58033.62062,140,176,83600842.01,13.4
1011530,TX,Oil and Gas Extraction,2016,89646.956,27914064,58033.62062,140,176,83600842.01,13.4
1001335,TX,Utilities ,2016,1609686.036,27914064,58033.62062,140,176,83600842.01,13.4
1001767,TX,Oil and Gas Extraction,2016,116537.698,27914064,58033.62062,140,176,83600842.01,13.4
1003220,TX,Oil and Gas Extraction,2016,29372.65,27914064,58033.62062,140,176,83600842.01,13.4
1000352,TX,Chemical Manufacturing,2016,84657.432,27914064,58033.62062,140,176,83600842.01,13.4
1012161,TX,Oil and Gas Extraction,2016,19259.63,27914064,58033.62062,140,176,83600842.01,13.4
1003614,TX,Waste Management and Remediation Services,2016,13453.75,27914064,58033.62062,140,176,83600842.01,13.4
1011783,TX,Food Manufacturing,2016,30370.984,27914064,58033.62062,140,176,83600842.01,13.4
1009520,TX,Oil and Gas Extraction,2016,43070.838,27914064,58033.62062,140,176,83600842.01,13.4
1003267,TX,Oil and Gas Extraction,2016,98265.94,27914064,58033.62062,140,176,83600842.01,13.4
1004689,TX,Pipeline Transportation,2016,38349.918,27914064,58033.62062,140,176,83600842.01,13.4
1011087,TX,Pipeline Transportation,2016,35113.91,27914064,58033.62062,140,176,83600842.01,13.4
1003339,TX,Waste Management and Remediation Services,2016,101616.6,27914064,58033.62062,140,176,83600842.01,13.4
1003337,TX,Waste Management and Remediation Services,2016,95282.1,27914064,58033.62062,140,176,83600842.01,13.4
1006545,TX,Waste Management and Remediation Services,2016,35874.0,27914064,58033.62062,140,176,83600842.01,13.4
1006342,TX,Oil and Gas Extraction,2016,163198.764,27914064,58033.62062,140,176,83600842.01,13.4
1003186,TX,Chemical Manufacturing,2016,52260.704,27914064,58033.62062,140,176,83600842.01,13.4
1004368,TX,Chemical Manufacturing,2016,2225519.444,27914064,58033.62062,140,176,83600842.01,13.4
1003451,TX,Chemical Manufacturing,2016,389942.432,27914064,58033.62062,140,176,83600842.01,13.4
1003429,TX,Chemical Manufacturing,2016,106624.4,27914064,58033.62062,140,176,83600842.01,13.4
1006264,TX,Chemical Manufacturing,2016,146416.168,27914064,58033.62062,140,176,83600842.01,13.4
1004227,TX,Chemical Manufacturing,2016,5632.828,27914064,58033.62062,140,176,83600842.01,13.4
1001781,TX,Chemical Manufacturing,2016,2054583.168,27914064,58033.62062,140,176,83600842.01,13.4
1002212,TX,Chemical Manufacturing,2016,84493.476,27914064,58033.62062,140,176,83600842.01,13.4
1000022,TX,Chemical Manufacturing,2016,29381.64,27914064,58033.62062,140,176,83600842.01,13.4
1002647,TX,Waste Management and Remediation Services,2016,72403.5,27914064,58033.62062,140,176,83600842.01,13.4
1010589,TX,Chemical Manufacturing,2016,40793.496,27914064,58033.62062,140,176,83600842.01,13.4
1007909,TX,Chemical Manufacturing,2016,1234496.482,27914064,58033.62062,140,176,83600842.01,13.4
1005909,TX,Paper Manufacturing,2016,263542.044,27914064,58033.62062,140,176,83600842.01,13.4
1007376,TX,Utilities ,2016,5536607.097,27914064,58033.62062,140,176,83600842.01,13.4
1000395,TX,Utilities ,2016,32522.08,27914064,58033.62062,140,176,83600842.01,13.4
1001039,TX,Utilities ,2016,2770774.802,27914064,58033.62062,140,176,83600842.01,13.4
1002081,TX,Waste Management and Remediation Services,2016,84845.75,27914064,58033.62062,140,176,83600842.01,13.4
1003083,TX,Oil and Gas Extraction,2016,89123.12,27914064,58033.62062,140,176,83600842.01,13.4
1008992,TX,Nonmetallic Mineral Product Manufacturing,2016,33006.876,27914064,58033.62062,140,176,83600842.01,13.4
1005816,TX,Pipeline Transportation,2016,56308.254,27914064,58033.62062,140,176,83600842.01,13.4
1005675,TX,Chemical Manufacturing,2016,48395.768,27914064,58033.62062,140,176,83600842.01,13.4
1001375,TX,Utilities ,2016,2093349.292,27914064,58033.62062,140,176,83600842.01,13.4
1011011,TX,Pipeline Transportation,2016,208544.008,27914064,58033.62062,140,176,83600842.01,13.4
1011931,TX,Oil and Gas Extraction,2016,88483.17,27914064,58033.62062,140,176,83600842.01,13.4
1002334,TX,Oil and Gas Extraction,2016,106551.82,27914064,58033.62062,140,176,83600842.01,13.4
1004389,TX,Oil and Gas Extraction,2016,42417.266,27914064,58033.62062,140,176,83600842.01,13.4
1003968,TX,Nonmetallic Mineral Product Manufacturing,2016,63555.692,27914064,58033.62062,140,176,83600842.01,13.4
1001287,TX,Utilities ,2016,188336.952,27914064,58033.62062,140,176,83600842.01,13.4
1000937,TX,Utilities ,2016,902986.752,27914064,58033.62062,140,176,83600842.01,13.4
1002769,TX,Machinery Manufacturing,2016,16010.24,27914064,58033.62062,140,176,83600842.01,13.4
1005095,TX,Chemical Manufacturing,2016,55304.3,27914064,58033.62062,140,176,83600842.01,13.4
1011949,TX,Oil and Gas Extraction,2016,62518.8,27914064,58033.62062,140,176,83600842.01,13.4
1004109,TX,Pipeline Transportation,2016,49831.488,27914064,58033.62062,140,176,83600842.01,13.4
1008430,TX,Pipeline Transportation,2016,20478.478,27914064,58033.62062,140,176,83600842.01,13.4
1005467,TX,Chemical Manufacturing,2016,32535.928,27914064,58033.62062,140,176,83600842.01,13.4
1005523,TX,Chemical Manufacturing,2016,30726.084,27914064,58033.62062,140,176,83600842.01,13.4
1011892,TX,Pipeline Transportation,2016,28055.574,27914064,58033.62062,140,176,83600842.01,13.4
1011893,TX,Pipeline Transportation,2016,33249.566,27914064,58033.62062,140,176,83600842.01,13.4
1011019,TX,Pipeline Transportation,2016,28355.978,27914064,58033.62062,140,176,83600842.01,13.4
1003897,TX,Pipeline Transportation,2016,42868.262,27914064,58033.62062,140,176,83600842.01,13.4
1002923,TX,Pipeline Transportation,2016,56653.2,27914064,58033.62062,140,176,83600842.01,13.4
1008429,TX,Pipeline Transportation,2016,35770.026,27914064,58033.62062,140,176,83600842.01,13.4
1003452,TX,Pipeline Transportation,2016,24534.722,27914064,58033.62062,140,176,83600842.01,13.4
1005431,TX,Oil and Gas Extraction,2016,167961.596,27914064,58033.62062,140,176,83600842.01,13.4
1011012,TX,Pipeline Transportation,2016,172472.324,27914064,58033.62062,140,176,83600842.01,13.4
1005181,TX,Pipeline Transportation,2016,181483.354,27914064,58033.62062,140,176,83600842.01,13.4
1012041,TX,Pipeline Transportation,2016,40153.492,27914064,58033.62062,140,176,83600842.01,13.4
1002521,TX,Pipeline Transportation,2016,255832.586,27914064,58033.62062,140,176,83600842.01,13.4
1000934,TX,Utilities ,2016,95720.996,27914064,58033.62062,140,176,83600842.01,13.4
1004588,TX,Nonmetallic Mineral Product Manufacturing,2016,31944.48,27914064,58033.62062,140,176,83600842.01,13.4
1002068,TX,Oil and Gas Extraction,2016,34927.198,27914064,58033.62062,140,176,83600842.01,13.4
1006255,TX,Oil and Gas Extraction,2016,239815.218,27914064,58033.62062,140,176,83600842.01,13.4
1004234,TX,Chemical Manufacturing,2016,144095.536,27914064,58033.62062,140,176,83600842.01,13.4
1010735,TX,Pipeline Transportation,2016,108724.45,27914064,58033.62062,140,176,83600842.01,13.4
1001905,TX,Chemical Manufacturing,2016,72939.45,27914064,58033.62062,140,176,83600842.01,13.4
1007137,TX,Chemical Manufacturing,2016,47975.568,27914064,58033.62062,140,176,83600842.01,13.4
1002049,TX,Nonmetallic Mineral Product Manufacturing,2016,126940.38,27914064,58033.62062,140,176,83600842.01,13.4
1002405,TX,Nonmetallic Mineral Product Manufacturing,2016,167855.036,27914064,58033.62062,140,176,83600842.01,13.4
1003049,TX,Chemical Manufacturing,2016,625985.0,27914064,58033.62062,140,176,83600842.01,13.4
1006562,TX,Chemical Manufacturing,2016,387137.616,27914064,58033.62062,140,176,83600842.01,13.4
1006856,TX,Chemical Manufacturing,2016,52522.852,27914064,58033.62062,140,176,83600842.01,13.4
1006795,TX,Oil and Gas Extraction,2016,32283.594,27914064,58033.62062,140,176,83600842.01,13.4
1006602,TX,Utilities ,2016,12983.052,27914064,58033.62062,140,176,83600842.01,13.4
1000619,TX,Chemical Manufacturing,2016,30964.984,27914064,58033.62062,140,176,83600842.01,13.4
1000620,TX,Chemical Manufacturing,2016,110680.984,27914064,58033.62062,140,176,83600842.01,13.4
1004714,TX,Chemical Manufacturing,2016,156790.16,27914064,58033.62062,140,176,83600842.01,13.4
1007562,TX,Chemical Manufacturing,2016,351753.616,27914064,58033.62062,140,176,83600842.01,13.4
1004807,TX,Chemical Manufacturing,2016,12802.1,27914064,58033.62062,140,176,83600842.01,13.4
1002072,TX,Chemical Manufacturing,2016,1372134.5,27914064,58033.62062,140,176,83600842.01,13.4
1010702,TX,Chemical Manufacturing,2016,550886.5,27914064,58033.62062,140,176,83600842.01,13.4
1007814,TX,Waste Management and Remediation Services,2016,72056.0,27914064,58033.62062,140,176,83600842.01,13.4
1007503,TX,Utilities ,2016,145986.208,27914064,58033.62062,140,176,83600842.01,13.4
1002097,TX,Pipeline Transportation,2016,71764.042,27914064,58033.62062,140,176,83600842.01,13.4
1001310,TX,Utilities ,2016,2277887.408,27914064,58033.62062,140,176,83600842.01,13.4
1010032,TX,Pipeline Transportation,2016,33033.154,27914064,58033.62062,140,176,83600842.01,13.4
1006725,TX,Utilities ,2016,129602.02,27914064,58033.62062,140,176,83600842.01,13.4
1000956,TX,Utilities ,2016,42194.61894,27914064,58033.62062,140,176,83600842.01,13.4
1000928,TX,Utilities ,2016,1352539.284,27914064,58033.62062,140,176,83600842.01,13.4
1002403,TX,Nonmetallic Mineral Product Manufacturing,2016,449677.66,27914064,58033.62062,140,176,83600842.01,13.4
1002432,TX,Nonmetallic Mineral Product Manufacturing,2016,401328.264,27914064,58033.62062,140,176,83600842.01,13.4
1005713,TX,Utilities ,2016,8914572.384,27914064,58033.62062,140,176,83600842.01,13.4
1004798,TX,Chemical Manufacturing,2016,97821.172,27914064,58033.62062,140,176,83600842.01,13.4
1011080,TX,Chemical Manufacturing,2016,1051837.22,27914064,58033.62062,140,176,83600842.01,13.4
1002023,TX,Chemical Manufacturing,2016,687862.6,27914064,58033.62062,140,176,83600842.01,13.4
1000043,TX,Chemical Manufacturing,2016,1360167.9,27914064,58033.62062,140,176,83600842.01,13.4
1005623,TX,Chemical Manufacturing,2016,3953.284,27914064,58033.62062,140,176,83600842.01,13.4
1012781,TX,Oil and Gas Extraction,2016,26082.044,27914064,58033.62062,140,176,83600842.01,13.4
1006110,TX,Nonmetallic Mineral Product Manufacturing,2016,324277.632,27914064,58033.62062,140,176,83600842.01,13.4
1000935,TX,Utilities ,2016,6524.376,27914064,58033.62062,140,176,83600842.01,13.4
1011614,TX,Oil and Gas Extraction,2016,142851.49,27914064,58033.62062,140,176,83600842.01,13.4
1006087,TX,Oil and Gas Extraction,2016,76391.448,27914064,58033.62062,140,176,83600842.01,13.4
1001340,TX,Utilities ,2016,974193.74,27914064,58033.62062,140,176,83600842.01,13.4
1012527,TX,Wood Product Manufacturing,2016,25099.864,27914064,58033.62062,140,176,83600842.01,13.4
1002643,TX,Waste Management and Remediation Services,2016,111375.5,27914064,58033.62062,140,176,83600842.01,13.4
1002256,TX,Oil and Gas Extraction,2016,160785.846,27914064,58033.62062,140,176,83600842.01,13.4
1003077,TX,Oil and Gas Extraction,2016,4634.14,27914064,58033.62062,140,176,83600842.01,13.4
1003332,TX,Pipeline Transportation,2016,52093.084,27914064,58033.62062,140,176,83600842.01,13.4
1005045,TX,Oil and Gas Extraction,2016,161373.592,27914064,58033.62062,140,176,83600842.01,13.4
1006899,TX,Waste Management and Remediation Services,2016,220011.15,27914064,58033.62062,140,176,83600842.01,13.4
1006291,TX,Waste Management and Remediation Services,2016,71752.25,27914064,58033.62062,140,176,83600842.01,13.4
1002931,TX,Pipeline Transportation,2016,39211.96,27914064,58033.62062,140,176,83600842.01,13.4
1007893,TX,Waste Management and Remediation Services,2016,53794.314,27914064,58033.62062,140,176,83600842.01,13.4
1002469,TX,Waste Management and Remediation Services,2016,5257.0,27914064,58033.62062,140,176,83600842.01,13.4
1003177,TX,Oil and Gas Extraction,2016,5226.75,27914064,58033.62062,140,176,83600842.01,13.4
1004018,TX,Chemical Manufacturing,2016,64119.508,27914064,58033.62062,140,176,83600842.01,13.4
1007458,TX,Petroleum and Coal Products Manufacturing,2016,5524873.566,27914064,58033.62062,140,176,83600842.01,13.4
1001325,TX,Utilities ,2016,1237125.116,27914064,58033.62062,140,176,83600842.01,13.4
1002451,TX,Oil and Gas Extraction,2016,141969.426,27914064,58033.62062,140,176,83600842.01,13.4
1003564,TX,Petroleum and Coal Products Manufacturing,2016,1168758.326,27914064,58033.62062,140,176,83600842.01,13.4
1007504,TX,Utilities ,2016,12205753.84,27914064,58033.62062,140,176,83600842.01,13.4
1003921,TX,Waste Management and Remediation Services,2016,106534.75,27914064,58033.62062,140,176,83600842.01,13.4
1007154,TX,Waste Management and Remediation Services,2016,280027.25,27914064,58033.62062,140,176,83600842.01,13.4
1006817,TX,Waste Management and Remediation Services,2016,716472.75,27914064,58033.62062,140,176,83600842.01,13.4
1011722,TX,Oil and Gas Extraction,2016,65975.832,27914064,58033.62062,140,176,83600842.01,13.4
1006160,TX,Oil and Gas Extraction,2016,9072.014,27914064,58033.62062,140,176,83600842.01,13.4
1001309,TX,Utilities ,2016,2442387.6,27914064,58033.62062,140,176,83600842.01,13.4
1011671,TX,Computer and Electronic Product Manufacturing,2016,7806.4386,27914064,58033.62062,140,176,83600842.01,13.4
1005215,TX,Oil and Gas Extraction,2016,135717.766,27914064,58033.62062,140,176,83600842.01,13.4
1006386,TX,Oil and Gas Extraction,2016,1357306.882,27914064,58033.62062,140,176,83600842.01,13.4
1011018,TX,Pipeline Transportation,2016,248710.498,27914064,58033.62062,140,176,83600842.01,13.4
1012008,TX,Utilities ,2016,373484.264,27914064,58033.62062,140,176,83600842.01,13.4
1001034,TX,Utilities ,2016,8364408.454,27914064,58033.62062,140,176,83600842.01,13.4
1007784,TX,Utilities ,2016,2349.438,27914064,58033.62062,140,176,83600842.01,13.4
1006891,TX,Chemical Manufacturing,2016,975635.512,27914064,58033.62062,140,176,83600842.01,13.4
1000926,TX,Utilities ,2016,314005.236,27914064,58033.62062,140,176,83600842.01,13.4
