,Facility Id,Facility Name,State,Latitude,Longitude,Primary NAICS Code,Industry Type (sectors),CO2 emissions (non-biogenic) 
1731,1013544,Diamond Cryo,TX,31.00388,-103.754971,211130,Petroleum and Natural Gas Systems,199715.5
1732,1007936,"Diamond Shamrock Refining Company, L.P.",TX,35.951944,-101.873889,324110,"Chemicals,Petroleum Product Suppliers,Refineries",1527193.0
1733,1000650,Dickerson,MD,39.2086,-77.4644,221112,Power Plants,243276.8
1734,1001294,Dighton,MA,41.8312,-71.1239,221112,Power Plants,91074.4
1735,1008412,Dilley Treating Facility,TX,28.461253,-99.10135,211120,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",33252.5
1737,1005947,Dixie Chemical Company,TX,29.612017,-95.050481,325199,Chemicals,43374.9
1738,1010664,Dixon Springs,TN,36.363596,-86.073483,486210,Petroleum and Natural Gas Systems,11865.1
1739,1001351,Dogwood Energy Facility,MO,38.7931,-94.3006,221112,Power Plants,867528.3
1740,1001416,Dolet Hills Power Station,LA,32.0306,-93.5692,221112,Power Plants,753861.3
1741,1009054,Dollarhide Gas Plant,TX,32.14444,-103.054,211130,Petroleum and Natural Gas Systems,51038.5
1742,1001940,Dolly Varden Platform,AK,60.80718265,-151.6351154,211120,Petroleum and Natural Gas Systems,38176.3
1743,1010623,Dominion Energy Ohio - Chippewa Station (Stor),OH,40.94229,-81.68192,221210,Petroleum and Natural Gas Systems,20236.0
1744,1003458,Dominion Energy Ohio - Robinson Station (Stor),OH,40.86417,-81.465,221210,Petroleum and Natural Gas Systems,16206.7
1745,1012141,Dominion Energy Ohio - Switzerland Station (Tran),OH,39.834,-80.87397,221210,Petroleum and Natural Gas Systems,24365.6
1746,1013361,Dominion Energy Questar - Blind Canyon Station (Tran),UT,40.5682,-109.3322,486210,Petroleum and Natural Gas Systems,29881.1
1747,1004192,Dominion Energy Questar - Clay Basin (Stor and Proc),UT,40.9917,-109.2136,486210,Petroleum and Natural Gas Systems,49550.6
1748,1004089,Dominion Energy Questar - Oak Spring Station (Tran),UT,39.6533,-110.9802,486210,Petroleum and Natural Gas Systems,60504.9
1749,1005989,Dominion Energy Questar - Rock Springs Station (Tran),WY,41.5222,-109.3128,486210,Petroleum and Natural Gas Systems,75723.3
1750,1013575,Dominion Energy Questar - Thistle Creek Station (Tran),UT,39.819611,-111.464628,486210,Petroleum and Natural Gas Systems,20261.9
1751,1000229,Domtar Paper Company LLC - Plymouth,NC,35.8628,-76.7831,322110,"Pulp and Paper,Waste",71585.4
1752,1005706,"Domtar Paper Company, LLC",PA,41.4908,-78.6767,322121,Pulp and Paper,192846.8
1753,1000310,Donald Von Raesfeld,CA,37.3767,-121.9508,221112,Power Plants,207358.1
1754,1001259,Doswell Limited Partnership,VA,37.8181,-77.4478,221112,Power Plants,2810265.0
1756,1002377,Douglas Gas Plant,WY,42.790735,-105.356641,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",48014.7
1757,1002166,Dow Corning Corporation - Midland Site,MI,43.58891,-84.20784,325998,Chemicals,29993.6
1758,1005702,Doyle Energy Facility,GA,33.8376,-83.6996,221112,Power Plants,72836.9
1759,1001689,Drake Cement,AZ,34.9811,-112.376291,327310,Minerals,480602.0
1760,1010575,Dresden Energy Facility,OH,40.09399,-82.02394,221112,Power Plants,1696317.0
1762,1000562,Dry Fork Station,WY,44.3901,-105.4591,221112,Power Plants,3279993.8
1763,1006673,"DuPont Nutrition USA, Inc",DE,39.681306,-75.720694,325199,Chemicals,30439.6
1764,1006730,Dubach Cryogenic Plant,LA,32.690744,-92.659698,211130,Petroleum and Natural Gas Systems,25800.7
1765,1011948,Dubberly Refrigeration Plant,LA,32.521759,-93.214269,211130,Petroleum and Natural Gas Systems,79478.0
1766,1009850,Dugout Canyon Mine,UT,39.542841,-110.730126,212112,Other,295.8
1767,1001319,"Duke Energy Vermillion, II LLC",IN,39.9208,-87.445,221112,Power Plants,115147.7
1768,1006024,Duluth Steam One,MN,46.7854,-92.09639,221330,Power Plants,39963.8
1769,1003277,Dunn Compressor Station,AR,35.199871,-93.78415,486210,Petroleum and Natural Gas Systems,24741.0
1770,1007426,Dunn Paper - East Hartford. LLC,CT,41.776151,-72.606406,322121,Pulp and Paper,17213.0
1771,1003607,"Dunn Paper - Ladysmith, LLC",WI,45.46343,-91.08877,322121,Pulp and Paper,30379.7
1772,1013910,Dunnellon,FL,29.002076,-82.335964,486210,Petroleum and Natural Gas Systems,24411.1
1773,1008626,Durango Midstream - Kelton Gas Plant,TX,35.393546,-100.11194,211130,Petroleum and Natural Gas Systems,21912.2410034758
1775,1008060,Dutch Harbor Power House,AK,53.892656,-166.53787,221112,Power Plants,28056.4
1777,1000265,"Dynegy Energy Fayette, II LLC",PA,39.8592,-79.9182,221112,Power Plants,1914957.3
1778,1000168,"Dynegy Energy Washington II, LLC",OH,39.5798,-81.6571,221112,Power Plants,1959330.1
1779,1001330,Dynegy Kendall Energy Facility,IL,41.4797,-88.2581,221112,Power Plants,3043744.5
1780,1005766,Dyno Nobel,OR,45.9122,-122.8286,325311,"Chemicals,Suppliers of CO2",165966.8
1781,1012698,Dyno Nobel Louisiana Ammonia LLC,LA,29.964789,-90.264625,325311,"Chemicals,Suppliers of CO2",1017993.2
1782,1005648,E & J GALLO WINERY,CA,36.757277,-119.698309,312130,Other,30828.8
1783,1004895,E B EDDY PAPER INC,MI,42.987129,-82.440658,322121,Pulp and Paper,58913.6
1784,1001175,E B Harris Generating Plant,AL,32.3814,-86.5736,221112,Power Plants,1658584.8
1785,1001414,E C Gaston,AL,33.2442,-86.4567,221112,Power Plants,3481849.4
1786,1001514,E D Edwards,IL,40.5958,-89.6631,221112,Power Plants,3113894.8
1787,1002962,E ENERGY ADAMS,NE,40.4842,-96.5459,325193,"Other,Suppliers of CO2",108430.1
1788,1000768,E F Barrett,NY,40.6169,-73.6486,221112,Power Plants,857134.7
1789,1005905,"E F Kenilworth, Inc.",NJ,40.6781,-74.2744,221330,Power Plants,82965.1
1790,1007271,E R SQUIBB & SONS LLC,NJ,40.321556,-74.706222,325412,Chemicals,32060.9
1791,1005565,E.F. Oxnard LLC,CA,34.19677,-119.168423,221112,Power Plants,30181.1
1792,1001579,E.W. Brown,KY,37.7889,-84.7139,221112,Power Plants,1376118.7
1796,1007588,EARTHMOVERS LANDFILL,IN,41.691773,-86.00137,562212,Waste,350.1
1798,1005860,EAST CENTRAL SOLID WASTE COMMISSION,MN,45.849,-93.352,562212,Waste,32.4
1799,1004792,EAST KANSAS AGRI-ENERGY,KS,38.271522,-95.237414,325193,Other,46981.0
1800,1006818,EAST PENN LYONS SMELTER & BATTERY PLT,PA,40.47166,-75.767,331492,Metals,92829.5
1801,1006407,EAST TEXAS GAS PLANT,TX,32.187876,-94.261875,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",152959.8
1802,1002735,EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT,NM,32.797035,-103.453369,211120,Petroleum and Natural Gas Systems,17987.7
1803,1002326,EAST VEALMOOR GAS PLANT,TX,32.494444,-101.35222,211130,Petroleum and Natural Gas Systems,89962.9
1805,1009988,EB 165 A (Complex ID # 10297),TX,27.8187,-94.3228,211120,Petroleum and Natural Gas Systems,8529.4
1806,1005493,EBR NORTH LANDFILL,LA,30.59952,-91.22307,562212,Waste,0.0
1807,1013166,EC 381 A,LA,27.93867412,-92.96392415,211120,Petroleum and Natural Gas Systems,8510.4
1808,1002468,ECD LANDFILL,TX,32.394059,-96.653222,562212,Waste,1.1
1809,1007944,ECDC ENVIRONMENTAL,UT,39.535543,-110.472778,562212,Waste,498.1
1810,1007539,ECO SERVICES DOMINGUEZ,CA,33.843333,-118.232844,325180,Chemicals,35137.3
1811,1005453,ECOELECTRICA LP,PR,17.979,-66.7556,221112,Petroleum and Natural Gas Systems,1336063.1
1812,1011007,"EEC Station 5412 Hartwell, GA",GA,34.290617,-82.812115,486210,Petroleum and Natural Gas Systems,96692.0
1813,1007392,EES COKE BATTERY,MI,42.2811,-83.1113,324199,Metals,189598.8
1814,1011897,EFG Plant,TX,27.68142,-99.211853,211130,Petroleum and Natural Gas Systems,12255.8
1815,1001253,"EFS Parlin Holdings, LLC",NJ,40.4586,-74.3327,221112,Power Plants,3528.1
1816,1003574,EGAN,LA,30.259125,-92.567721,486210,Petroleum and Natural Gas Systems,60140.4
1817,1009797,EI 120 CF (Complex ID # 20885),LA,28.979049,-91.4727,211120,Petroleum and Natural Gas Systems,4683.3
1818,1011641,EI 158 C & C-QRT (Complex ID # 21444),LA,28.813892,-91.738996,211120,Petroleum and Natural Gas Systems,4003.4
1819,1011598,EI 330 B (Complex ID # 21580),LA,28.223058,-91.694043,211120,Petroleum and Natural Gas Systems,3300.2
1820,1006146,EIELSON AIR FORCE BASE,AK,64.67145,-147.0492,928110,Other,390849.5
1821,1003993,EL DORADO CHEMICAL COMPANY,AR,33.26584,-92.688678,325311,Chemicals,1113347.9
1823,1007693,EL SOBRANTE LANDFILL,CA,33.781165,-117.472555,562212,Waste,237.5
1824,1006232,ELBERTA COMPRESSOR STATION,UT,39.4536,-111.9861,486210,Petroleum and Natural Gas Systems,69719.6
1825,1002491,ELDA RDF,OH,39.18631,-84.49986,562212,Waste,79.2
1826,1002262,"ELECTRIC GLASS FIBER AMERICA, LLC",NC,35.32673,-81.62467,327212,Minerals,64874.1
1827,1004345,ELEMENT RESOURCES-GARFIELD FACILITY LLC,IN,40.157119,-85.417441,331492,Metals,52294.3
1828,1013624,"ELEMENT, LLC",KS,37.78478,-97.527785,325193,Other,68308.0
1829,1005640,ELEMENTIS CHROMIUM,NC,34.372516,-77.859466,325180,Chemicals,134610.7
1830,1007672,"ELK RIVER SANITARY LANDFILL, INC.",MN,45.383944,-93.56825,562212,Waste,116.1
1831,1006989,ELK RUN SANITARY LANDFILL,MI,45.282282,-84.220915,562212,Waste,37.0
1833,1003954,ELKHORN VALLEY ETHANOL LLC,NE,42.06672,-97.3815,325193,Other,69746.7
1834,1001672,ELLWOOD MILL PRODUCTS,PA,40.99318,-80.34704,332111,Other,39935.8
1835,1001673,ELLWOOD NATL FORGE,PA,41.841555,-79.27005,332111,Metals,27257.3
1836,1001669,ELLWOOD QUALITY STEELS,PA,40.99341,-80.34696,331110,Metals,32412.8
1837,1001911,ELLWOOD TEXAS FORGE NAVASOTA,TX,30.34761,-96.07461,332111,Other,39071.8
1838,1005058,ELMORE CITY GAS PLANT,OK,34.562281,-97.439572,211130,Petroleum and Natural Gas Systems,18346.1
1839,1003518,EMERALD KALAMA CHEMICAL LLC,WA,46.02191,-122.85698,325199,Chemicals,76396.9
1840,1007212,EMERALD PARK LANDFILL LLC,WI,42.849682,-88.07639,562212,Waste,20.7
1841,1006236,EMORY UNIVERSITY,GA,33.7981,-84.325937,611310,Other,49706.0
1842,1009071,EMPIRE - OAKFIELD STATION,NY,43.09661,-78.26248,486210,Petroleum and Natural Gas Systems,27558.9
1843,1004509,EMPIRE MINE,MI,46.4491,-87.6032,212210,Metals,0.0
1844,1001737,ENDICOTT PRODUCTION FACILITY,AK,70.356789,-147.959766,211130,Petroleum and Natural Gas Systems,632026.3
1845,1000591,ENERGY CENTER MINNEAPOLIS,MN,44.973474,-93.267695,221330,Power Plants,86823.2
1846,1003978,ENERGY CENTER SAN FRANCISCO,CA,37.78203,-122.40841,221112,Power Plants,49212.8
1847,1001316,"ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center",IL,42.3085,-87.86253,221112,Power Plants,41526.2
1848,1002788,ENID CITY LNDFLL,OK,36.36171,-97.859182,562212,Waste,27.6
1849,1003141,ENKEI AMERICA INC,IN,39.136124,-85.955721,331524,Metals,22418.5
1851,1011683,"ENTEK International, LLC",OR,44.54881,-122.91882,326113,Other,25841.4
1852,1007589,ENVIROFIL OF ILLNOIS INC,IL,40.484296,-90.637965,562212,Waste,829.2
1853,1003951,ENVIROFOCUS TECHNOLOGIES LLC,FL,27.96214,-82.381158,331492,Metals,74911.4
1854,1007701,ENVIRONTECH LANDFILL,IL,41.371232,-88.406767,562212,Waste,1.1
1855,1010714,"EOG Resources, Inc- Milton Hub",TX,28.881926,-97.937495,211130,Petroleum and Natural Gas Systems,43136.0
1856,1010746,"EOG Resources, Inc- T.R. Marshall Hub",TX,29.624939,-98.429389,211130,Petroleum and Natural Gas Systems,50207.9
1857,1011988,"EOG Resources, Inc. Lyssy Hub",TX,28.92,-98.0097,211130,Petroleum and Natural Gas Systems,22368.3
1858,1011210,"EOG Resources, Inc. Shiner Hub",TX,29.369897,-97.270304,211130,Petroleum and Natural Gas Systems,30034.1
1859,1011745,"EOG Resources, Inc. Smiley Hub",TX,29.166548,-97.63449,211130,Petroleum and Natural Gas Systems,43295.1
1860,1011989,"EOG Resources, Inc. Titan Hub",TX,28.428024,-98.886345,211130,Petroleum and Natural Gas Systems,75169.1
1861,1001622,"EP MINERALS, LLC",NV,40.240941,-118.360491,212399,Other,35311.5
1862,1001623,"EP Minerals, LLC",OR,43.94974,-117.372147,212399,Other,28344.3
1863,1010333,"EPL Oil & Gas, Inc. - SP 77 A",LA,28.8308,-89.4061,211120,Petroleum and Natural Gas Systems,19351.8
1864,1009803,"EPL Oil and Gas, Inc. - WD 29 A, E, F, H, I (Complex ID # 21273)",LA,29.140784,-89.608299,211120,Petroleum and Natural Gas Systems,8969.5
1865,1013826,EPNG Belen Compressor Station,NM,34.58284,-106.69525,486210,Petroleum and Natural Gas Systems,32726.7
1866,1013827,EPNG Caprock Compressor Station,NM,33.331252,-103.573993,486210,Petroleum and Natural Gas Systems,26502.6
1867,1002060,"EPNG Station 1775 Mojave Topock, AZ",AZ,34.725926,-114.463984,486210,Petroleum and Natural Gas Systems,35946.6
1868,1002116,EPNG Station 6210 Bondad,CO,37.096339,-107.769381,486210,Petroleum and Natural Gas Systems,40476.7
1869,1008460,"EPNG Station 6311 El Paso, TX",TX,31.97367,-106.39594,486210,Petroleum and Natural Gas Systems,84848.9
1870,1001981,"EPNG Station 6312 Cornudas, TX",TX,31.7033,-105.4564,486210,Petroleum and Natural Gas Systems,126668.1
1871,1010558,"EPNG Station 6330 Guadalupe, TX",TX,31.7737,-104.9078,486210,Petroleum and Natural Gas Systems,41615.1
1872,1001988,"EPNG Station 6335 Hueco, TX",TX,31.6839,-105.94896,486210,Petroleum and Natural Gas Systems,55521.9
1873,1001990,"EPNG Station 6339 Keystone, TX",TX,31.9499,-103.1085,486210,Petroleum and Natural Gas Systems,16714.6
1874,1008240,"EPNG Station 6348 Plains, TX",TX,32.9861,-102.75013,486210,Petroleum and Natural Gas Systems,43206.1
1875,1008368,"EPNG Station 6398, Wink, TX",TX,31.748845,-103.162501,486210,Petroleum and Natural Gas Systems,1495.7
1876,1012153,"EPNG Station 6399 Black River, TX",TX,30.7444469,-102.491284,486210,Petroleum and Natural Gas Systems,21220.0
1877,1011020,"EPNG Station 6503 Afton, NM",NM,32.1137,-106.853,486210,Petroleum and Natural Gas Systems,28753.7
1878,1001982,"EPNG Station 6521 Eunice A, NM",NM,32.511814,-103.287379,486210,Petroleum and Natural Gas Systems,8508.5
1879,1009901,"EPNG Station 6525 Florida, NM",NM,32.275303,-108.067506,486210,Petroleum and Natural Gas Systems,63567.3
1880,1009331,EPNG Station 6526 Blanco,NM,36.348812,-107.953184,486210,Petroleum and Natural Gas Systems,11663.6
1881,1013550,"EPNG Station 6527 Bluewater, NM",NM,35.3930538,-108.22624538,486210,Petroleum and Natural Gas Systems,26079.3
1882,1010477,EPNG Station 6543 Lordsburg,NM,32.31603,-108.6068,486210,Petroleum and Natural Gas Systems,104927.9
1883,1008235,"EPNG Station 6550 Monument Plant, NM",NM,32.608207,-103.308827,486210,Petroleum and Natural Gas Systems,11373.4
1884,1013549,"EPNG Station 6552 Lincoln, NM",NM,34.1175561,-105.66627086,486210,Petroleum and Natural Gas Systems,15239.3
1885,1002118,"EPNG Station 6560 Pecos River, NM",NM,32.063688,-104.01868,486210,Petroleum and Natural Gas Systems,55675.4
1886,1013562,"EPNG Station 6570 Roswell, NM",NM,33.71192245,-104.54848296,486210,Petroleum and Natural Gas Systems,21575.3
1887,1010559,"EPNG Station 6595 Washington Ranch, NM",NM,32.081918,-104.485005,486210,Petroleum and Natural Gas Systems,13600.7
1888,1011002,"EPNG Station 6701 Tom Mix, AZ",AZ,32.663261,-111.035935,486210,Petroleum and Natural Gas Systems,39002.0
1889,1011001,"EPNG Station 6702 Cimarron, AZ",AZ,32.324067,-109.791019,486210,Petroleum and Natural Gas Systems,41746.6
1890,1011379,"EPNG Station 6715 Dilkon, AZ",AZ,35.3966,-110.3353,486210,Petroleum and Natural Gas Systems,22763.3
1891,1009341,"EPNG Station 6719 Dutch Flat, AZ",AZ,34.5746,-113.9936,486210,Petroleum and Natural Gas Systems,6204.2
1892,1001986,"EPNG Station 6735 Hackberry, AZ",AZ,35.1708,-113.7027,486210,Petroleum and Natural Gas Systems,40064.3
1893,1001997,"EPNG Station 6741 Alamo Lake, AZ",AZ,34.07,-113.6103,486210,Petroleum and Natural Gas Systems,19757.6
1894,1001996,"EPNG Station 6750 Leupp, AZ",AZ,35.3048,-111.0939,486210,Petroleum and Natural Gas Systems,66335.0
1895,1002117,"EPNG Station 6755 Navajo, AZ",AZ,35.5551,-109.7277,486210,Petroleum and Natural Gas Systems,29987.1
1896,1008239,"EPNG Station 6770 Oracle, AZ",AZ,32.6228,-110.7559,486210,Petroleum and Natural Gas Systems,45235.5
1897,1002196,"EPNG Station 6793 Wenden, AZ",AZ,33.53983,-113.4558,486210,Petroleum and Natural Gas Systems,31160.2
1898,1007437,"EPNG Station 6794 Williams, AZ",AZ,35.120793,-112.143022,486210,Petroleum and Natural Gas Systems,63042.6
1899,1011003,"EPNG Station 6795 Willcox, AZ",AZ,32.1088,-109.6622,486210,Petroleum and Natural Gas Systems,36041.7
1900,1002064,"EPNG Station 6796 Window Rock, AZ",AZ,35.6159,-109.12496,486210,Petroleum and Natural Gas Systems,70268.3
1901,1012916,"EPNG Station San Simon, AZ",AZ,32.21498,-109.08065,486210,Petroleum and Natural Gas Systems,30025.0
1902,1013962,EPOLP Houston Ship Channel Marine Loading Facility (EHT),TX,29.74939,-95.12361,211130,Petroleum and Natural Gas Systems,27699.0
1903,1003622,EPPERSON WASTE DISPOSAL,KY,38.619741,-84.536103,562212,Waste,6.8
1904,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,TX,29.717471,-95.068008,325110,Chemicals,1262636.1
1905,1006656,EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT,TX,29.627167,-95.080194,325199,"Chemicals,Suppliers of CO2",21932.2
1906,1000342,EQUISTAR CHEMICALS LP,IL,41.412897,-88.329773,325110,Chemicals,336804.9
1907,1002927,EQUISTAR CHEMICALS LP,IA,41.807,-90.296,325199,Chemicals,520307.6
1908,1006120,EQUISTAR CHEMICALS LP MATAGOR DA FACILITY,TX,28.7875,-95.943056,325211,Other,36915.5
1909,1004880,EQUISTAR CORPUS CHRISTI PLANT,TX,27.81,-97.593611,325110,Chemicals,1239986.3
1910,1004376,ERAMET MARIETTA INC. (0684020006),OH,39.440458,-81.449872,331110,Metals,169119.1
1911,1013164,ERCO Worldwide (USA) Inc,WI,44.3381,-89.8871,325180,Chemicals,23929.4
1912,1008014,ERGON REFINING INC,MS,32.388015,-90.900203,324110,"Chemicals,Petroleum Product Suppliers,Refineries",265387.7
1913,1007882,ERGON WEST VIRGINIA INC,WV,40.611414,-80.629099,324110,"Chemicals,Petroleum Product Suppliers,Refineries",222419.7
1915,1005037,ERVING PAPER MILLS INC,MA,42.60008,-72.37838,322121,Pulp and Paper,32626.9
1916,1004216,ESSEX COUNTY RESOURCE RECOVERY FACILITY,NJ,40.7381,-74.1266,562213,Waste,342000.0
1917,1004500,ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC BARTON OPERATIONS,AL,34.7663,-87.890501,322121,Pulp and Paper,64450.8
1919,1005779,EUNICE NATURAL GAS PROCESSING PLANT,LA,30.462447,-92.530435,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",191797.0
1920,1007987,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,PA,40.4924,-79.1364,562212,Waste,182.0
1921,1003501,EVERGREEN PACKAGING-PINE BLUFF,AR,34.221569,-91.907406,322121,"Pulp and Paper,Waste",175281.6
1922,1007723,EVERGREEN RECYCLING & DISPOSAL,OH,41.602509,-83.50457,562212,Waste,2823.0
1923,1004596,EVONIK CORPORATION,LA,30.04084,-90.62532,325199,Chemicals,43332.0
1924,1000704,EVONIK CORPORATION,NC,36.0431,-79.7878,325199,Chemicals,32399.5
1925,1005465,EVONIK CORPORATION,IL,40.564725,-89.724485,325199,Chemicals,76803.5
1926,1005340,EVONIK CORPORATION,TN,35.273951,-84.536654,325180,Chemicals,50461.1
1927,1000297,EVONIK CORPORATION,PA,39.837605,-75.37294,325180,Chemicals,25945.4
1928,1007041,EVONIK CORPORATION,AL,30.516944,-88.14028,325199,Chemicals,158266.2
1929,1004833,EVONIK CORPORATION TIPPECANOE LABORATORIES,IN,40.390544,-86.936174,325411,Chemicals,71121.1
1930,1009679,EW 826 A (Complex ID # 23800),LA,28.163269,-90.358587,211120,Petroleum and Natural Gas Systems,7621.8
1931,1007643,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,LA,30.484917,-91.17392,324110,"Chemicals,Petroleum Product Suppliers,Refineries",5319327.0
1932,1007542,EXXONMOBIL Bt Site,TX,29.73934,-95.022404,324110,"Chemicals,Petroleum Product Suppliers,Refineries",11148283.7
1933,1003484,EXXONMOBIL CHEMICAL CO - BATON ROUGE PLASTICS PLANT,LA,30.552014,-91.178517,325211,Other,79509.8
1934,1006801,EXXONMOBIL CHEMICAL CO - BATON ROUGE POLYOLEFINS PLANT,LA,30.560139,-91.2055,325211,Other,106228.0
1935,1006274,EXXONMOBIL CHEMICAL MONT BELVIEU PLASTICS PLANT,TX,29.8742,-94.9122,325211,Other,80639.1
1936,1006068,EXXONMOBIL OIL JOLIET REFINERY,IL,41.4167,-88.1833,324110,"Petroleum Product Suppliers,Refineries",2491625.0
1938,1000254,Eagle Natrium LLC - Natrium Plant,WV,39.7475,-80.8547,325180,Chemicals,632665.9
1939,1001248,Eagle Point Power Generation,NJ,39.8746,-75.1592,221112,Power Plants,239249.3
1940,1008459,Eagle US 2 LLC,LA,30.221,-93.2826,325199,"Chemicals,Power Plants",2705365.6
1941,1011681,Eagle Valley Clean Energy,CO,39.64812,-106.943445,221117,Power Plants,55.7
1942,1010118,Eagle-1 Gas Plant,TX,29.1351,-96.6591,211130,Petroleum and Natural Gas Systems,119278.2
1943,1013695,Eareckson Air Station,AK,52.7125,-174.113611,928110,Other,31873.7
