,Facility Id,State,industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
13369,1002308,CA,Nonmetallic Mineral Product Manufacturing,1921968.636,39437463,67032.10853,219,653,27711743.47,47.2
13370,1007055,CA,Nonmetallic Mineral Product Manufacturing,7542.0,39437463,67032.10853,219,653,27711743.47,47.2
13371,1002759,CA,Utilities ,7731.02,39437463,67032.10853,219,653,27711743.47,47.2
13372,1003610,CA,Petroleum and Coal Products Manufacturing,4676481.888,39437463,67032.10853,219,653,27711743.47,47.2
13373,1007978,CA,Petroleum and Coal Products Manufacturing,3441664.04,39437463,67032.10853,219,653,27711743.47,47.2
13374,1002992,CA,Waste Management and Remediation Services,167514.75,39437463,67032.10853,219,653,27711743.47,47.2
13375,1006812,CA,Utilities ,10259.912,39437463,67032.10853,219,653,27711743.47,47.2
13376,1001667,CA,Educational Services,26195.2,39437463,67032.10853,219,653,27711743.47,47.2
13377,1004868,CA,Waste Management and Remediation Services,13620.75,39437463,67032.10853,219,653,27711743.47,47.2
13378,1005910,CA,"Executive, Legislative, and Other General Government Support ",17235.434,39437463,67032.10853,219,653,27711743.47,47.2
13379,1004364,CA,Waste Management and Remediation Services,542.0,39437463,67032.10853,219,653,27711743.47,47.2
13380,1006322,CA,Waste Management and Remediation Services,37794.75,39437463,67032.10853,219,653,27711743.47,47.2
13381,1004691,CA,Waste Management and Remediation Services,86170.0,39437463,67032.10853,219,653,27711743.47,47.2
13382,1003182,CA,Waste Management and Remediation Services,21386.21,39437463,67032.10853,219,653,27711743.47,47.2
13383,1005955,CA,Waste Management and Remediation Services,19434.5,39437463,67032.10853,219,653,27711743.47,47.2
13384,1003175,CA,Utilities ,0.0,39437463,67032.10853,219,653,27711743.47,47.2
13385,1002104,CA,Waste Management and Remediation Services,46643.0,39437463,67032.10853,219,653,27711743.47,47.2
13386,1001629,CA,Utilities ,669151.08,39437463,67032.10853,219,653,27711743.47,47.2
13387,1011772,CA,Educational Services,27642.448,39437463,67032.10853,219,653,27711743.47,47.2
13388,1007794,CA,Waste Management and Remediation Services,20860.7,39437463,67032.10853,219,653,27711743.47,47.2
13389,1005837,CA,Utilities ,234142.38,39437463,67032.10853,219,653,27711743.47,47.2
13390,1006842,CA,Nonmetallic Mineral Product Manufacturing,1109867.054,39437463,67032.10853,219,653,27711743.47,47.2
13391,1007927,CA,Nonmetallic Mineral Product Manufacturing,1065741.6,39437463,67032.10853,219,653,27711743.47,47.2
13392,1012990,CA,Food Manufacturing,19277.928,39437463,67032.10853,219,653,27711743.47,47.2
13393,1002105,CA,Educational Services,59856.424,39437463,67032.10853,219,653,27711743.47,47.2
13394,1005164,CA,Oil and Gas Extraction,1436339.492,39437463,67032.10853,219,653,27711743.47,47.2
13395,1005321,CA,Oil and Gas Extraction,12698.012,39437463,67032.10853,219,653,27711743.47,47.2
13396,1010207,CA,Waste Management and Remediation Services,9542.25,39437463,67032.10853,219,653,27711743.47,47.2
13397,1000453,CA,Utilities ,71652.076,39437463,67032.10853,219,653,27711743.47,47.2
13398,1000597,CA,Utilities ,174642.792,39437463,67032.10853,219,653,27711743.47,47.2
13399,1001320,CA,Utilities ,237224.86,39437463,67032.10853,219,653,27711743.47,47.2
13400,1000566,CA,Utilities ,105039.36,39437463,67032.10853,219,653,27711743.47,47.2
13401,1013360,CA,Utilities ,49696.616,39437463,67032.10853,219,653,27711743.47,47.2
13402,1001127,CA,Utilities ,171397.678,39437463,67032.10853,219,653,27711743.47,47.2
13403,1011669,CA,Waste Management and Remediation Services,27764.75,39437463,67032.10853,219,653,27711743.47,47.2
13404,1009930,CA,Waste Management and Remediation Services,27899.75,39437463,67032.10853,219,653,27711743.47,47.2
13405,1007204,CA,Utilities ,0.0,39437463,67032.10853,219,653,27711743.47,47.2
13406,1006445,CA,Food Manufacturing,60232.824,39437463,67032.10853,219,653,27711743.47,47.2
13407,1007805,CA,Chemical Manufacturing,49493.564,39437463,67032.10853,219,653,27711743.47,47.2
13408,1000323,CA,Utilities ,1281994.676,39437463,67032.10853,219,653,27711743.47,47.2
13409,1012110,CA,"Executive, Legislative, and Other General Government Support ",36436.212,39437463,67032.10853,219,653,27711743.47,47.2
13410,1003200,CA,Waste Management and Remediation Services,106260.764,39437463,67032.10853,219,653,27711743.47,47.2
13411,1007736,CA,Waste Management and Remediation Services,9519.0,39437463,67032.10853,219,653,27711743.47,47.2
13412,1006447,CA,Food Manufacturing,24705.856,39437463,67032.10853,219,653,27711743.47,47.2
13413,1006861,CA,Petroleum and Coal Products Manufacturing,26238.352,39437463,67032.10853,219,653,27711743.47,47.2
13414,1007651,CA,Mining (except Oil and Gas),27935.548,39437463,67032.10853,219,653,27711743.47,47.2
13415,1002820,CA,Utilities ,14446.744,39437463,67032.10853,219,653,27711743.47,47.2
13416,1001263,CA,Utilities ,1191025.528,39437463,67032.10853,219,653,27711743.47,47.2
13417,1000310,CA,Utilities ,369255.652,39437463,67032.10853,219,653,27711743.47,47.2
13418,1005648,CA,Beverage and Tobacco Product Manufacturing,24380.338,39437463,67032.10853,219,653,27711743.47,47.2
13419,1005565,CA,Utilities ,77014.46,39437463,67032.10853,219,653,27711743.47,47.2
13420,1007539,CA,Chemical Manufacturing,32513.628,39437463,67032.10853,219,653,27711743.47,47.2
13421,1007693,CA,Waste Management and Remediation Services,74572.4,39437463,67032.10853,219,653,27711743.47,47.2
13422,1003978,CA,Utilities ,60241.824,39437463,67032.10853,219,653,27711743.47,47.2
13423,1011676,CA,Waste Management and Remediation Services,13148.75,39437463,67032.10853,219,653,27711743.47,47.2
13424,1001454,CA,Utilities ,325645.344,39437463,67032.10853,219,653,27711743.47,47.2
13425,1000431,CA,Utilities ,485608.752,39437463,67032.10853,219,653,27711743.47,47.2
13426,1000074,CA,Utilities ,14371.982,39437463,67032.10853,219,653,27711743.47,47.2
13427,1001446,CA,Utilities ,1.9,39437463,67032.10853,219,653,27711743.47,47.2
13428,1003814,CA,Waste Management and Remediation Services,226551.0,39437463,67032.10853,219,653,27711743.47,47.2
13429,1007198,CA,Waste Management and Remediation Services,116831.25,39437463,67032.10853,219,653,27711743.47,47.2
13430,1004010,CA,Waste Management and Remediation Services,82332.75,39437463,67032.10853,219,653,27711743.47,47.2
13431,1002205,CA,Food Manufacturing,46282.776,39437463,67032.10853,219,653,27711743.47,47.2
13432,1003202,CA,Waste Management and Remediation Services,75016.75,39437463,67032.10853,219,653,27711743.47,47.2
13433,1002107,CA,Waste Management and Remediation Services,272664.75,39437463,67032.10853,219,653,27711743.47,47.2
13434,1013489,CA,Food Manufacturing,26073.752,39437463,67032.10853,219,653,27711743.47,47.2
13435,1002394,CA,Food Manufacturing,53000.8,39437463,67032.10853,219,653,27711743.47,47.2
13436,1001718,CA,Nonmetallic Mineral Product Manufacturing,141108.636,39437463,67032.10853,219,653,27711743.47,47.2
13437,1003813,CA,Waste Management and Remediation Services,3063.25,39437463,67032.10853,219,653,27711743.47,47.2
13438,1003665,CA,Chemical Manufacturing,30883.884,39437463,67032.10853,219,653,27711743.47,47.2
13439,1007904,CA,Nonmetallic Mineral Product Manufacturing,120426.188,39437463,67032.10853,219,653,27711743.47,47.2
13440,1011090,CA,Nonmetallic Mineral Product Manufacturing,45355.98,39437463,67032.10853,219,653,27711743.47,47.2
13441,1000300,CA,Utilities ,16364.64,39437463,67032.10853,219,653,27711743.47,47.2
13442,1000122,CA,Utilities ,5296.432,39437463,67032.10853,219,653,27711743.47,47.2
13443,1001459,CA,Utilities ,42984.64,39437463,67032.10853,219,653,27711743.47,47.2
13444,1005843,CA,Utilities ,14999.044,39437463,67032.10853,219,653,27711743.47,47.2
13445,1011213,CA,Nonmetallic Mineral Product Manufacturing,34882.868,39437463,67032.10853,219,653,27711743.47,47.2
13446,1012977,CA,Nonmetallic Mineral Product Manufacturing,29734.988,39437463,67032.10853,219,653,27711743.47,47.2
13447,1006628,CA,Utilities ,85931.832,39437463,67032.10853,219,653,27711743.47,47.2
13448,1000594,CA,Utilities ,28838.58,39437463,67032.10853,219,653,27711743.47,47.2
13449,1000596,CA,Utilities ,116757.86,39437463,67032.10853,219,653,27711743.47,47.2
13450,1011345,CA,Petroleum and Coal Products Manufacturing,15220.322,39437463,67032.10853,219,653,27711743.47,47.2
13451,1007837,CA,Waste Management and Remediation Services,81223.95,39437463,67032.10853,219,653,27711743.47,47.2
13452,1002431,CA,Nonmetallic Mineral Product Manufacturing,879255.56,39437463,67032.10853,219,653,27711743.47,47.2
13453,1002821,CA,Utilities ,15355.244,39437463,67032.10853,219,653,27711743.47,47.2
13454,1001735,CA,Food Manufacturing,67808.538,39437463,67032.10853,219,653,27711743.47,47.2
13455,1005864,CA,Food Manufacturing,75544.512,39437463,67032.10853,219,653,27711743.47,47.2
13456,1000130,CA,Utilities ,9840.664,39437463,67032.10853,219,653,27711743.47,47.2
13457,1001455,CA,Utilities ,29167.638,39437463,67032.10853,219,653,27711743.47,47.2
13458,1006097,CA,Utilities ,1220823.37,39437463,67032.10853,219,653,27711743.47,47.2
13459,1000283,CA,Utilities ,18615.432,39437463,67032.10853,219,653,27711743.47,47.2
13460,1000070,CA,Utilities ,1219415.324,39437463,67032.10853,219,653,27711743.47,47.2
13461,1006216,CA,Waste Management and Remediation Services,11446.25,39437463,67032.10853,219,653,27711743.47,47.2
13462,1010977,CA,Crop Production,35499.368,39437463,67032.10853,219,653,27711743.47,47.2
13463,1000066,CA,Food Manufacturing,82032.34,39437463,67032.10853,219,653,27711743.47,47.2
13464,1004718,CA,Mining (except Oil and Gas),36142.364,39437463,67032.10853,219,653,27711743.47,47.2
13465,1000128,CA,Utilities ,19321.776,39437463,67032.10853,219,653,27711743.47,47.2
13466,1009951,CA,Computer and Electronic Product Manufacturing,42561.47736,39437463,67032.10853,219,653,27711743.47,47.2
13467,1010590,CA,Food Manufacturing,82353.34,39437463,67032.10853,219,653,27711743.47,47.2
13468,1000469,CA,Utilities ,79388.004,39437463,67032.10853,219,653,27711743.47,47.2
13469,1006086,CA,Beverage and Tobacco Product Manufacturing,20646.132,39437463,67032.10853,219,653,27711743.47,47.2
13470,1011082,CA,Utilities ,77052.364,39437463,67032.10853,219,653,27711743.47,47.2
13471,1003636,CA,Chemical Manufacturing,18624.206,39437463,67032.10853,219,653,27711743.47,47.2
13472,1004956,CA,Food Manufacturing,36873.112,39437463,67032.10853,219,653,27711743.47,47.2
13473,1004832,CA,Food Manufacturing,33362.424,39437463,67032.10853,219,653,27711743.47,47.2
13474,1007128,CA,Waste Management and Remediation Services,56317.5,39437463,67032.10853,219,653,27711743.47,47.2
13475,1004753,CA,Food Manufacturing,95045.092,39437463,67032.10853,219,653,27711743.47,47.2
13476,1004011,CA,Waste Management and Remediation Services,135627.75,39437463,67032.10853,219,653,27711743.47,47.2
13477,1002543,CA,Utilities ,10397.16,39437463,67032.10853,219,653,27711743.47,47.2
13478,1004267,CA,Petroleum and Coal Products Manufacturing,127173.482,39437463,67032.10853,219,653,27711743.47,47.2
13479,1004037,CA,Waste Management and Remediation Services,178733.324,39437463,67032.10853,219,653,27711743.47,47.2
13480,1002185,CA,Paper Manufacturing,64597.108,39437463,67032.10853,219,653,27711743.47,47.2
13481,1004001,CA,Utilities ,476126.208,39437463,67032.10853,219,653,27711743.47,47.2
13482,1011716,CA,Waste Management and Remediation Services,4550.5,39437463,67032.10853,219,653,27711743.47,47.2
13483,1003016,CA,Utilities ,3095.988,39437463,67032.10853,219,653,27711743.47,47.2
13484,1007817,CA,Waste Management and Remediation Services,88019.75,39437463,67032.10853,219,653,27711743.47,47.2
13485,1002591,CA,Utilities ,80314.648,39437463,67032.10853,219,653,27711743.47,47.2
13486,1002134,CA,Waste Management and Remediation Services,61938.75,39437463,67032.10853,219,653,27711743.47,47.2
13487,1007841,CA,Waste Management and Remediation Services,26280.2,39437463,67032.10853,219,653,27711743.47,47.2
13488,1002874,CA,Food Manufacturing,59291.476,39437463,67032.10853,219,653,27711743.47,47.2
13489,1002224,CA,National Security and International Affairs ,24580.25,39437463,67032.10853,219,653,27711743.47,47.2
13490,1002566,CA,Nonmetallic Mineral Product Manufacturing,624481.72,39437463,67032.10853,219,653,27711743.47,47.2
13491,1004612,CA,Nonmetallic Mineral Product Manufacturing,318411.848,39437463,67032.10853,219,653,27711743.47,47.2
13492,1002601,CA,Nonmetallic Mineral Product Manufacturing,85022.156,39437463,67032.10853,219,653,27711743.47,47.2
13493,1006732,CA,Chemical Manufacturing,79973.6,39437463,67032.10853,219,653,27711743.47,47.2
13494,1006860,CA,Utilities ,13483.1,39437463,67032.10853,219,653,27711743.47,47.2
13495,1000072,CA,Transportation Equipment Manufacturing,22032.768,39437463,67032.10853,219,653,27711743.47,47.2
13496,1010767,CA,Utilities ,538686.604,39437463,67032.10853,219,653,27711743.47,47.2
13497,1000064,CA,Oil and Gas Extraction,73310.74,39437463,67032.10853,219,653,27711743.47,47.2
13498,1006107,CA,Waste Management and Remediation Services,8602.0,39437463,67032.10853,219,653,27711743.47,47.2
13499,1002286,CA,Petroleum and Coal Products Manufacturing,38225.174,39437463,67032.10853,219,653,27711743.47,47.2
13500,1006175,CA,Utilities ,22121.116,39437463,67032.10853,219,653,27711743.47,47.2
13501,1001339,CA,Utilities ,430399.156,39437463,67032.10853,219,653,27711743.47,47.2
13502,1007424,CA,Waste Management and Remediation Services,42073.5,39437463,67032.10853,219,653,27711743.47,47.2
13503,1000147,CA,Utilities ,25001.456,39437463,67032.10853,219,653,27711743.47,47.2
13504,1006594,CA,Food Manufacturing,48903.416,39437463,67032.10853,219,653,27711743.47,47.2
13505,1000903,CA,Food Manufacturing,87311.072,39437463,67032.10853,219,653,27711743.47,47.2
13506,1001886,CA,Educational Services,57176.836,39437463,67032.10853,219,653,27711743.47,47.2
13507,1000490,CA,Utilities ,21479.12,39437463,67032.10853,219,653,27711743.47,47.2
13508,1001984,CA,Support Activities for Transportation,23997.36,39437463,67032.10853,219,653,27711743.47,47.2
13509,1006627,CA,Petroleum and Coal Products Manufacturing,6454705.34,39437463,67032.10853,219,653,27711743.47,47.2
13510,1000175,CA,Utilities ,161621.896,39437463,67032.10853,219,653,27711743.47,47.2
13511,1010003,CA,Food Manufacturing,59503.476,39437463,67032.10853,219,653,27711743.47,47.2
13512,1001366,CA,Utilities ,1350665.632,39437463,67032.10853,219,653,27711743.47,47.2
13513,1003617,CA,Utilities ,17021.184,39437463,67032.10853,219,653,27711743.47,47.2
13514,1003980,CA,Utilities ,374910.488,39437463,67032.10853,219,653,27711743.47,47.2
13515,1001804,CA,Petroleum and Coal Products Manufacturing,3307401.154,39437463,67032.10853,219,653,27711743.47,47.2
13516,1002541,CA,Utilities ,10795.704,39437463,67032.10853,219,653,27711743.47,47.2
13517,1005446,CA,Oil and Gas Extraction,31680.094,39437463,67032.10853,219,653,27711743.47,47.2
13518,1005355,CA,Utilities ,543339.204,39437463,67032.10853,219,653,27711743.47,47.2
13519,1006293,CA,Waste Management and Remediation Services,65331.75,39437463,67032.10853,219,653,27711743.47,47.2
13520,1000904,CA,Food Manufacturing,103579.56,39437463,67032.10853,219,653,27711743.47,47.2
13521,1010550,CA,Mining (except Oil and Gas),141.448,39437463,67032.10853,219,653,27711743.47,47.2
13522,1000457,CA,Utilities ,608085.896,39437463,67032.10853,219,653,27711743.47,47.2
13523,1000458,CA,Administration of Economic Programs ,15700.692,39437463,67032.10853,219,653,27711743.47,47.2
13524,1007318,CA,Utilities ,214493.604,39437463,67032.10853,219,653,27711743.47,47.2
13525,1000051,CA,Utilities ,65311.308,39437463,67032.10853,219,653,27711743.47,47.2
13526,1011303,CA,Utilities ,139471.584,39437463,67032.10853,219,653,27711743.47,47.2
13527,1000806,CA,Utilities ,823963.992,39437463,67032.10853,219,653,27711743.47,47.2
13528,1003918,CA,Waste Management and Remediation Services,64762.25,39437463,67032.10853,219,653,27711743.47,47.2
13529,1000545,CA,Utilities ,30230.388,39437463,67032.10853,219,653,27711743.47,47.2
13530,1000447,CA,Utilities ,50380.264,39437463,67032.10853,219,653,27711743.47,47.2
13531,1005662,CA,Nonmetallic Mineral Product Manufacturing,1120671.448,39437463,67032.10853,219,653,27711743.47,47.2
13532,1005644,CA,Food Manufacturing,20169.124,39437463,67032.10853,219,653,27711743.47,47.2
13533,1004550,CA,Waste Management and Remediation Services,198732.484,39437463,67032.10853,219,653,27711743.47,47.2
13534,1001440,CA,Utilities ,1558044.272,39437463,67032.10853,219,653,27711743.47,47.2
13535,1001451,CA,Utilities ,820933.76,39437463,67032.10853,219,653,27711743.47,47.2
13536,1006642,CA,Nonmetallic Mineral Product Manufacturing,807060.312,39437463,67032.10853,219,653,27711743.47,47.2
13537,1004052,CA,Waste Management and Remediation Services,14936.75,39437463,67032.10853,219,653,27711743.47,47.2
13538,1006179,CA,Waste Management and Remediation Services,131611.0,39437463,67032.10853,219,653,27711743.47,47.2
13539,1007197,CA,"Executive, Legislative, and Other General Government Support ",117151.25,39437463,67032.10853,219,653,27711743.47,47.2
13540,1007558,CA,Waste Management and Remediation Services,3270.5,39437463,67032.10853,219,653,27711743.47,47.2
13541,1007749,CA,Utilities ,5507.78,39437463,67032.10853,219,653,27711743.47,47.2
13542,1005133,CA,Utilities ,11457.156,39437463,67032.10853,219,653,27711743.47,47.2
13543,1003756,CA,National Security and International Affairs ,20303.824,39437463,67032.10853,219,653,27711743.47,47.2
13544,1005938,CA,Paper Manufacturing,228965.688,39437463,67032.10853,219,653,27711743.47,47.2
13545,1006048,CA,Paper Manufacturing,118179.556,39437463,67032.10853,219,653,27711743.47,47.2
13546,1010139,CA,Computer and Electronic Product Manufacturing,87280.61166,39437463,67032.10853,219,653,27711743.47,47.2
13547,1000541,CA,Utilities ,35692.968,39437463,67032.10853,219,653,27711743.47,47.2
13548,1000549,CA,Utilities ,17806.084,39437463,67032.10853,219,653,27711743.47,47.2
13549,1005975,CA,Utilities ,8313.568,39437463,67032.10853,219,653,27711743.47,47.2
13550,1002320,CA,Waste Management and Remediation Services,390934.25,39437463,67032.10853,219,653,27711743.47,47.2
13551,1001971,CA,Utilities ,18717.48,39437463,67032.10853,219,653,27711743.47,47.2
13552,1008030,CA,Waste Management and Remediation Services,103728.75,39437463,67032.10853,219,653,27711743.47,47.2
13553,1002007,CA,Nonmetallic Mineral Product Manufacturing,85223.956,39437463,67032.10853,219,653,27711743.47,47.2
13554,1007823,CA,Nonmetallic Mineral Product Manufacturing,58444.38,39437463,67032.10853,219,653,27711743.47,47.2
13555,1000891,CA,Food Manufacturing,30390.236,39437463,67032.10853,219,653,27711743.47,47.2
13556,1010345,CA,Food Manufacturing,43609.936,39437463,67032.10853,219,653,27711743.47,47.2
13557,1005517,CA,Food Manufacturing,35178.768,39437463,67032.10853,219,653,27711743.47,47.2
13558,1010346,CA,Food Manufacturing,36857.412,39437463,67032.10853,219,653,27711743.47,47.2
13559,1000548,CA,Utilities ,20377.024,39437463,67032.10853,219,653,27711743.47,47.2
13560,1001449,CA,Utilities ,119822.556,39437463,67032.10853,219,653,27711743.47,47.2
13561,1000796,CA,Utilities ,201347.008,39437463,67032.10853,219,653,27711743.47,47.2
13562,1007112,CA,Waste Management and Remediation Services,124578.75,39437463,67032.10853,219,653,27711743.47,47.2
13563,1005092,CA,Waste Management and Remediation Services,2934.75,39437463,67032.10853,219,653,27711743.47,47.2
13564,1013348,CA,Nonmetallic Mineral Product Manufacturing,28697.092,39437463,67032.10853,219,653,27711743.47,47.2
13565,1006104,CA,Food Manufacturing,34863.768,39437463,67032.10853,219,653,27711743.47,47.2
13566,1007262,CA,Chemical Manufacturing,63066.212,39437463,67032.10853,219,653,27711743.47,47.2
13567,1005865,CA,Waste Management and Remediation Services,4929.26,39437463,67032.10853,219,653,27711743.47,47.2
13568,1003361,CA,Waste Management and Remediation Services,27526.75,39437463,67032.10853,219,653,27711743.47,47.2
13569,1000439,CA,Utilities ,31253.706,39437463,67032.10853,219,653,27711743.47,47.2
13570,1007173,CA,Utilities ,1169214.916,39437463,67032.10853,219,653,27711743.47,47.2
13571,1006434,CA,Utilities ,46031.046,39437463,67032.10853,219,653,27711743.47,47.2
13572,1007469,CA,Utilities ,1164012.488,39437463,67032.10853,219,653,27711743.47,47.2
13573,1006265,CA,Utilities ,58965.75,39437463,67032.10853,219,653,27711743.47,47.2
13574,1004272,CA,Utilities ,60041.724,39437463,67032.10853,219,653,27711743.47,47.2
13575,1007411,CA,Utilities ,179146.964,39437463,67032.10853,219,653,27711743.47,47.2
13576,1004068,CA,Utilities ,15875.204,39437463,67032.10853,219,653,27711743.47,47.2
13577,1007536,CA,Utilities ,37279.666,39437463,67032.10853,219,653,27711743.47,47.2
13578,1004069,CA,Utilities ,36288.788,39437463,67032.10853,219,653,27711743.47,47.2
13579,1006099,CA,Petroleum and Coal Products Manufacturing,169486.696,39437463,67032.10853,219,653,27711743.47,47.2
13580,1002597,CA,"Justice, Public Order, and Safety Activities ",79309.452,39437463,67032.10853,219,653,27711743.47,47.2
13581,1006244,CA,Oil and Gas Extraction,19357.706,39437463,67032.10853,219,653,27711743.47,47.2
13582,1002934,CA,Oil and Gas Extraction,13025.168,39437463,67032.10853,219,653,27711743.47,47.2
13583,1002974,CA,Oil and Gas Extraction,14317.412,39437463,67032.10853,219,653,27711743.47,47.2
13584,1007345,CA,Waste Management and Remediation Services,90389.4,39437463,67032.10853,219,653,27711743.47,47.2
13585,1002106,CA,Waste Management and Remediation Services,114908.0,39437463,67032.10853,219,653,27711743.47,47.2
13586,1002152,CA,Paper Manufacturing,315690.06,39437463,67032.10853,219,653,27711743.47,47.2
13587,1003199,CA,Waste Management and Remediation Services,75576.758,39437463,67032.10853,219,653,27711743.47,47.2
13588,1011577,CA,Chemical Manufacturing,40244.948,39437463,67032.10853,219,653,27711743.47,47.2
13589,1000410,CA,Utilities ,752157.216,39437463,67032.10853,219,653,27711743.47,47.2
13590,1000546,CA,Utilities ,311038.2,39437463,67032.10853,219,653,27711743.47,47.2
13591,1000133,CA,Utilities ,1672518.2,39437463,67032.10853,219,653,27711743.47,47.2
13592,1010424,CA,Accommodation,25658.752,39437463,67032.10853,219,653,27711743.47,47.2
13593,1001964,CA,Petroleum and Coal Products Manufacturing,921472.998,39437463,67032.10853,219,653,27711743.47,47.2
13594,1006843,CA,Petroleum and Coal Products Manufacturing,1914273.372,39437463,67032.10853,219,653,27711743.47,47.2
13595,1012414,CA,Utilities ,80556.952,39437463,67032.10853,219,653,27711743.47,47.2
13596,1001441,CA,Utilities ,17.1,39437463,67032.10853,219,653,27711743.47,47.2
13597,1004685,CA,Utilities ,72802.46,39437463,67032.10853,219,653,27711743.47,47.2
13598,1003578,CA,Oil and Gas Extraction,13560.616,39437463,67032.10853,219,653,27711743.47,47.2
13599,1010696,CA,Transportation Equipment Manufacturing,16768.736,39437463,67032.10853,219,653,27711743.47,47.2
13600,1007738,CA,"Professional, Scientific, and Technical Services",23534.36,39437463,67032.10853,219,653,27711743.47,47.2
13601,1011718,CA,"Professional, Scientific, and Technical Services",41037.496,39437463,67032.10853,219,653,27711743.47,47.2
13602,1002231,CA,Primary Metal Manufacturing,39153.144,39437463,67032.10853,219,653,27711743.47,47.2
13603,1004745,CA,Waste Management and Remediation Services,11656.0,39437463,67032.10853,219,653,27711743.47,47.2
13604,1007668,CA,Waste Management and Remediation Services,121613.544,39437463,67032.10853,219,653,27711743.47,47.2
13605,1005042,CA,Waste Management and Remediation Services,67137.5,39437463,67032.10853,219,653,27711743.47,47.2
13606,1000161,CA,Utilities ,112186.284,39437463,67032.10853,219,653,27711743.47,47.2
13607,1000438,CA,Utilities ,15305.444,39437463,67032.10853,219,653,27711743.47,47.2
13608,1000471,CA,Utilities ,50784.112,39437463,67032.10853,219,653,27711743.47,47.2
13609,1000485,CA,Utilities ,112303.97,39437463,67032.10853,219,653,27711743.47,47.2
13610,1000501,CA,Utilities ,399526.18,39437463,67032.10853,219,653,27711743.47,47.2
13611,1006395,CA,Petroleum and Coal Products Manufacturing,1481464.308,39437463,67032.10853,219,653,27711743.47,47.2
13612,1002565,CA,Petroleum and Coal Products Manufacturing,95566.188,39437463,67032.10853,219,653,27711743.47,47.2
13613,1006215,CA,Waste Management and Remediation Services,4669.75,39437463,67032.10853,219,653,27711743.47,47.2
13614,1004692,CA,Waste Management and Remediation Services,11202.0,39437463,67032.10853,219,653,27711743.47,47.2
13615,1004882,CA,Waste Management and Remediation Services,5664.95,39437463,67032.10853,219,653,27711743.47,47.2
13616,1002230,CA,Food Manufacturing,70276.636,39437463,67032.10853,219,653,27711743.47,47.2
13617,1005782,CA,Waste Management and Remediation Services,11161.75,39437463,67032.10853,219,653,27711743.47,47.2
13618,1001129,CA,Utilities ,372625.972,39437463,67032.10853,219,653,27711743.47,47.2
13619,1004262,CA,Food Manufacturing,42731.54,39437463,67032.10853,219,653,27711743.47,47.2
13620,1007816,CA,Waste Management and Remediation Services,231462.246,39437463,67032.10853,219,653,27711743.47,47.2
13621,1002317,CA,Machinery Manufacturing,42841.718,39437463,67032.10853,219,653,27711743.47,47.2
13622,1004123,CA,Waste Management and Remediation Services,51989.024,39437463,67032.10853,219,653,27711743.47,47.2
13623,1004938,CA,Pipeline Transportation,2020.894,39437463,67032.10853,219,653,27711743.47,47.2
13624,1003395,CA,Waste Management and Remediation Services,8379.0,39437463,67032.10853,219,653,27711743.47,47.2
13625,1012095,CA,Utilities ,24431.508,39437463,67032.10853,219,653,27711743.47,47.2
13626,1007461,CA,Food Manufacturing,56913.036,39437463,67032.10853,219,653,27711743.47,47.2
13627,1003679,CA,Waste Management and Remediation Services,398052.25,39437463,67032.10853,219,653,27711743.47,47.2
13628,1003998,CA,Utilities ,909506.828,39437463,67032.10853,219,653,27711743.47,47.2
13629,1003680,CA,Waste Management and Remediation Services,99906.75,39437463,67032.10853,219,653,27711743.47,47.2
13630,1001130,CA,Utilities ,341903.232,39437463,67032.10853,219,653,27711743.47,47.2
13631,1000507,CA,Utilities ,221868.128,39437463,67032.10853,219,653,27711743.47,47.2
13632,1001719,CA,Pipeline Transportation,6653.732,39437463,67032.10853,219,653,27711743.47,47.2
13633,1000033,CA,Utilities ,0.0,39437463,67032.10853,219,653,27711743.47,47.2
13634,1012097,CA,Utilities ,19916.966,39437463,67032.10853,219,653,27711743.47,47.2
13635,1004438,CA,Utilities ,39224.452,39437463,67032.10853,219,653,27711743.47,47.2
13636,1002384,CA,Oil and Gas Extraction,0.0,39437463,67032.10853,219,653,27711743.47,47.2
13637,1002318,CA,Waste Management and Remediation Services,43974.5,39437463,67032.10853,219,653,27711743.47,47.2
13638,1000506,CA,Utilities ,0.0,39437463,67032.10853,219,653,27711743.47,47.2
13639,1001456,CA,Utilities ,716368.548,39437463,67032.10853,219,653,27711743.47,47.2
13640,1011475,CA,Fabricated Metal Product Manufacturing,27995.944,39437463,67032.10853,219,653,27711743.47,47.2
13641,1003198,CA,Waste Management and Remediation Services,96088.5,39437463,67032.10853,219,653,27711743.47,47.2
13642,1005308,CA,Mining (except Oil and Gas),1573205.364,39437463,67032.10853,219,653,27711743.47,47.2
13643,1010962,CA,Utilities ,268717.504,39437463,67032.10853,219,653,27711743.47,47.2
13644,1011384,CA,Primary Metal Manufacturing,27534.096,39437463,67032.10853,219,653,27711743.47,47.2
13645,1013147,CA,National Security and International Affairs ,124.0,39437463,67032.10853,219,653,27711743.47,47.2
13646,1003340,CA,Waste Management and Remediation Services,80934.572,39437463,67032.10853,219,653,27711743.47,47.2
13647,1004779,CA,Pipeline Transportation,45134.666,39437463,67032.10853,219,653,27711743.47,47.2
13648,1010581,CA,Pipeline Transportation,20952.88,39437463,67032.10853,219,653,27711743.47,47.2
