fac_id,fac_name,state,latitude,longitude,naics,sector,emissions_2020,co2_emissions_2020,emissions_2010,co2_emissions_2010,max_capacity,fuel_type
1003208,ARMSTRONG WORLD IND MARIETTA CEILING PLT,PA,40.06,-76.59,339999,Other,67167.35,67098.3,68134.84,68064.1,193.0,Natural Gas
1002968,ARMSTRONG WORLD INDUSTRIES INC.,FL,30.41,-87.25,339999,Other,25305.5,25279.2,29782.15,29701.4,112.0,Natural Gas
1002515,ARTESIA GAS PLANT,NM,32.76,-104.21,211130,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",95492.5,94177.7,60714.24,60651.66,36.0,Natural Gas
1002494,ASARCO LLC AMARILLO COPPER REFINERY,TX,35.28,-101.73,331410,Metals,17097.74,17080.2,62033.12,61969.0,125.0,Natural Gas
1002486,ASARCO LLC Hayden Operations,AZ,33,-110.78,331410,Metals,304.25,303.7,66069.7,66001.5,99.0,Natural Gas
1002190,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,TX,29.26,-95.21,325199,Chemicals,598486.84,598211.2,603070.79,602809.0,489.0,Natural Gas
1003975,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,SC,34.23,-82.06,325211,Other,45043.38,44996.8,47898.87,47849.0,73.4,Natural Gas
1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,KS,37.7,-95.46,327310,Minerals,1024577.12,1022805,945760.3,944231.3,14.0,Natural Gas
1002421,ASH GROVE CEMENT COMPANY,TX,32.52,-97.01,327310,Minerals,668482.53,667575.1,655392.52,651213.0,0.14,Petroleum Products
1002527,ASH GROVE CEMENT COMPANY-DURKEE,OR,44.54,-117.42,327310,Minerals,685016.71,684042,455451.05,453844.8,0.5,Natural Gas
1007552,ASH GROVE CEMENT COMPANY-Louisville,NE,41.01,-96.15,327310,Minerals,577517.61,577331.6,519724.4,518055.5,30.5,Natural Gas
1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,MT,46.54,-111.92,327310,Minerals,320046.37,319088,224558.64,223762.9,0.2,Petroleum Products
1007606,ASH GROVE CEMENT-FOREMAN,AR,33.69,-94.42,327310,Minerals,856858.27,855693,675966.96,674145.7,9.2,Natural Gas
1003496,ASHLEY Energy LLC,MO,38.64,-90.18,221330,Power Plants,40166.15,40124.5,78655.7,78574.6,8.31,Petroleum Products
1004576,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,NY,40.78,-73.9,221112,Power Plants,2201073.13,2198821.6,1276885.08,1275531.0,36.5,Natural Gas
1006778,ATI Allvac - Monroe,NC,34.99,-80.52,331492,Metals,42349.73,42303.6,63386.09,63316.6,44.4,Natural Gas
1005442,ATI LADISH LLC,WI,42.95,-87.86,332112,Other,55745.44,55687.9,63662.36,63596.6,32.6,Natural Gas
1002571,ATK Launch Systems LLC,UT,41.68,-112.43,336415,Other,49600.4,49538,48084.24,48020.1,71.0,Natural Gas
1001858,ATLANTIC COUNTY LANDFILL,NJ,39.42,-74.54,562212,Waste,71103.35,164.6,112339.7,272.2,2.273,Natural Gas
1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,VA,37.06,-77.18,562212,Waste,231256.3,1246,187533.92,494.13,0.125,Natural Gas
1003034,AUBURN SANITARY LANDFILL NO 2,NY,42.95,-76.59,562212,Waste,4668.1,452.8,24933.3,92.3,0.091,Petroleum Products
1005000,AUDUBON METALS LLC,KY,37.81,-87.63,331314,Metals,44827.53,44781.5,35982.96,35945.7,28.6,Natural Gas
1006344,AUGUSTA COUNTY SVC AUTHORITY LANDFILL,VA,38.08,-79.06,562212,Waste,116144.9,35.9,91947.25,39.0,0.089,Petroleum Products
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,TX,30.45,-97.72,327410,Minerals,226951.41,226734.6,373300.04,244479.1,156.0,Coal
1006132,AUTUMN HILLS RECYCLING AND DISPOSAL FACILITY,MI,42.78,-85.92,562212,Waste,81172.9,280.1,88772.34,354.31,0.126,Natural Gas
1005770,AUX SABLE LIQUID PRODUCTS INC,IL,41.41,-88.3,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",279699.31,275903.6,207597.77,207383.5,228.6,Natural Gas
1003033,AVA LANDFILL,NY,43.46,-75.41,562212,Waste,71331.3,71.8,62072.15,110.1,0.5,Petroleum Products
1003082,AVINGER GAS PLANT,TX,32.85,-94.59,211130,Petroleum and Natural Gas Systems,41361.97,35165.9,34089.77,34054.7,43.0,Natural Gas
1000378,Abbott Laboratories,AZ,32.89,-111.78,311514,Other,27938.24,27909.2,26573.7,26546.3,108.4,Natural Gas
1003205,Abbott Nutrition - A Division of Abbott Laboratories,VA,37.13,-79.27,311514,Other,28943.89,28914.3,27525.19,27496.4,97.5,Natural Gas
1000125,Ackerman Combined Cycle,MS,33.38,-89.2,221112,Power Plants,1185036.36,1183833.3,1043064.78,1042005.5,0.0,Natural Gas
1003446,Ada County Solid Waste Management,ID,43.71,-116.28,562212,Waste,105183.62,19.6,165358.7,345.1,0.42,Petroleum Products
1000603,Addis Carbon Black Plant,LA,30.33,-91.28,325180,Chemicals,267310.8,267309.7,326844.83,326840.6,10.0,Natural Gas
1000089,AdvanSix Resins & Chemicals LLC,PA,40.01,-75.07,325194,Chemicals,164593.68,164423.8,125942.53,125764.0,2.5,Petroleum Products
1005068,Advanced Graphite Materials LLC,WV,39.25,-80.29,335991,Other,28014.64,27985.6,25689.3,25663.0,13.0,Natural Gas
1006553,"Advanced Tri-Gen Power Systems, LLC",IL,40.84,-89.56,221112,Power Plants,104021.01,103913.6,125856.38,125726.5,132.0,Natural Gas
1002316,Aera Energy 25 Hill,CA,35.09,-119.41,211120,Petroleum and Natural Gas Systems,97171.58,97071.3,161565.64,161399.6,0.075,Natural Gas
1002156,Aera Energy Alberta Finley Shale,CA,35.23,-119.58,211120,Petroleum and Natural Gas Systems,67002.55,66933.5,126851.57,126720.6,62.5,Natural Gas
1006844,Aera Energy Anderson Fitzgerald,CA,35.3,-119.74,211120,Petroleum and Natural Gas Systems,216175.84,215952.8,97109.58,97009.3,62.5,Natural Gas
1006845,Aera Energy Belridge,CA,35.45,-119.72,211120,Petroleum and Natural Gas Systems,1589398.36,1587758.2,1354602.84,1353203.8,6.48,Natural Gas
1003702,Aera Energy Buena Fe,CA,35.09,-119.41,211120,Petroleum and Natural Gas Systems,10462.06,10451.1,33057.88,33023.9,62.5,Natural Gas
1002315,Aera Energy Calso,CA,35.3,-119.74,211120,Petroleum and Natural Gas Systems,36634.91,36597.1,48943.52,48893.1,62.5,Natural Gas
1006405,Aera Energy Coalinga,CA,36.24,-120.32,211120,Petroleum and Natural Gas Systems,202100.39,201891.6,228917.99,228681.8,0.09,Natural Gas
1005790,Aera Energy Lost Hills,CA,35.3,-119.74,211120,Petroleum and Natural Gas Systems,186319.75,186127.4,210565.0,210346.9,62.5,Natural Gas
1006914,Aera Energy MOCO,CA,35.09,-119.41,211120,Petroleum and Natural Gas Systems,184815,184624.3,462272.91,461796.7,62.5,Natural Gas
1005635,Aera Energy Metson,CA,35.09,-119.41,211120,Petroleum and Natural Gas Systems,31077.08,31045.3,44831.83,44785.8,62.5,Natural Gas
1006846,Aera Energy San Ardo,CA,35.95,-120.86,211120,Petroleum and Natural Gas Systems,263148.11,262876.3,135267.89,135127.6,85.0,Natural Gas
1006556,Afton Generating Station,NM,32.11,-106.85,221112,Power Plants,391888.05,391490.2,129987.57,129855.5,5.1,Natural Gas
1007206,Agua Fria Generating Station,AZ,33.55,-112.22,221112,Power Plants,201479.9,201275.5,19720.93,19701.2,1129.0,Natural Gas
1007273,Ahlstrom - Munksjo Mosinee LLC,WI,44.79,-89.7,322121,"Pulp and Paper,Waste",187953.88,177321.4,165227.25,158915.6,64.0,Natural Gas
1005991,Ahlstrom-Munksjo NA Specialty Solutions LLC,WI,45.64,-89.42,322121,Pulp and Paper,175364.53,174548.8,233842.34,232225.1,300.0,Coal
1004045,Ahlstrom-Munksjo North America SPECIALTY SOLUTIONS,WI,44.45,-88.07,322121,Pulp and Paper,47591.36,47528.9,101180.5,100381.4,105.0,Coal
1003160,Air Products La Porte Facility,TX,29.7,-95.07,325120,Power Plants,97229.12,97151.3,57848.25,57808.0,20.0,Natural Gas
1006402,Air Products Port Arthur Facility,TX,29.86,-93.97,325120,"Chemicals,Suppliers of CO2",2423360.88,2422229.7,2395575.22,2395031.5,325.0,Natural Gas
1010624,Akutan Seafood Processing Facility,AK,54.13,-165.79,311710,Other,50186.07,49998.5,36932.58,36786.9,34.6,Other
1006235,Aladdin Manufacturing - Glasgow facility,VA,37.64,-79.45,314110,Other,12131.4,12118.8,33389.93,33183.0,120.0,Natural Gas
1010937,"Alaska Village Electric Cooperative, Inc.",AK,61.18,-149.88,221112,Power Plants,31310.89,31202.6,31675.48,31566.0,20.8,Petroleum Products
1003570,Albemarle Corporation Bayport Plant,TX,29.64,-95.07,325180,Chemicals,111194.78,111079.1,103883.0,103535.0,160.0,Natural Gas
1009825,"Albert Einstein College of Medicine, Inc.",NY,40.85,-73.84,622110,Other,31777.98,31745.1,39443.72,39257.6,94.0,Natural Gas
1003448,"Alcon Vision, LLC",TX,32.66,-97.32,325412,Chemicals,29740.79,29710.1,29438.63,29407.0,41.0,Natural Gas
1000955,Alex Ty Cooke Generating Station,TX,33.52,-101.79,221112,Power Plants,511.15,510.6,118992.11,118871.0,63.1,Natural Gas
1005044,"Algonquin Power Sanger, LLC",CA,36.69,-119.55,221112,Power Plants,28971.04,28942,56813.84,56755.2,0.53,Natural Gas
1006409,"Algonquin Power Windsor Locks, LLC",CT,41.92,-72.63,221112,Power Plants,91792.8,91697.7,183879.84,183688.4,177.6,Natural Gas
1001217,Allegany Generating Station,NY,42.51,-78.07,221112,Power Plants,8753.67,8744.9,22709.42,22686.4,6.28,Natural Gas
1000916,Allen,TN,35.07,-90.14,221112,Power Plants,1332339.24,1330986.3,4549764.51,4525817.0,368.0,Natural Gas
1000691,Allen S King,MN,45.03,-92.78,221112,Power Plants,856199.11,851803.3,3445538.48,3427476.8,99.0,Coal
1006841,Alliance Pipeline L.P. Albert Lea 25-A,MN,43.64,-93.16,486210,Petroleum and Natural Gas Systems,42969.79,42885.9,74963.17,74885.9,207.0,Natural Gas
1003689,Alon Bakersfield Refining,CA,35.38,-119.07,324110,Petroleum and Natural Gas Systems,16329.84,16313.4,43295.74,43250.8,50.0,Natural Gas
1005826,"AlphaPET, Inc.",AL,34.64,-87.05,325211,Other,46223.38,46175.7,24607.31,24582.1,41.0,Natural Gas
1001625,AltaGas Ripon Energy Inc.,CA,37.73,-121.12,221112,Power Plants,3788.34,3784.5,66877.24,66807.0,470.0,Natural Gas
1007699,Altamont Landfill & Resource Recovery Facility,CA,37.75,-121.65,562212,Waste,166423.09,507.5,211971.38,1689.42,0.94,Petroleum Products
1004861,"Alto ICP, LLC",IL,40.56,-89.67,312140,"Other,Suppliers of CO2,Waste",170977.11,170566.2,142843.37,142698.7,281.5,Natural Gas
1000413,"Alto Pekin, LLC",IL,40.56,-89.66,325193,"Other,Suppliers of CO2,Waste",266059.23,265755.3,509374.41,505603.3,16.0,Natural Gas
1006878,American Crystal Sugar Company - Drayton,ND,48.59,-97.18,311313,"Minerals,Waste",326971.21,285789.1,283822.11,281991.9,392.0,Coal
1001859,"American Sugar Refining, Inc. - Baltimore Refinery",MD,39.28,-76.57,311314,Other,108846.64,108734,118671.54,118547.0,300.0,Natural Gas
1001861,"American Sugar Refining, Inc. - Yonkers Refinery",NY,40.93,-73.9,311314,Other,79665.18,79578.4,87919.72,87829.3,165.0,Natural Gas
1005814,American Zinc Recycling Corp. - Barnwell,SC,33.25,-81.48,331492,Metals,116077.14,116073.3,44356.04,44353.3,45.0,Natural Gas
1004427,American Zinc Recycling Corp. - Chicago,IL,41.69,-87.55,331492,Metals,56957.29,56954.8,120040.93,120036.8,50.0,Natural Gas
1004723,American Zinc Recycling Corp. - Palmerton,PA,40.81,-75.58,331492,Metals,150092.46,150083.1,216121.12,216099.2,50.0,Natural Gas
1004997,American Zinc Recycling Corp. - Rockwood,TN,35.87,-84.7,331492,Metals,105617.29,105615.1,107867.19,107863.6,35.0,Natural Gas
1000865,Anadarko,OK,35.08,-98.23,221112,Power Plants,292144.46,291845.8,628801.69,628169.3,223.0,Natural Gas
1002181,Anchor Glass Container - Plant 41,NY,42.12,-76.81,327213,Minerals,97085.9,97016.3,95679.78,95606.9,87.55,Natural Gas
1004943,Anchor Glass Container Corporation - Plant 14,GA,32.59,-83.59,327213,Minerals,58987.24,58943.4,106537.17,106461.0,85.0,Natural Gas
1005074,Anchor Glass Container Corporation - Plant 15,OK,35.45,-95.96,327213,Minerals,93326.15,93258.2,98896.74,98824.4,111.0,Natural Gas
1004941,Anchor Glass Container Corporation. - Plant 07,FL,30.35,-81.71,327213,Minerals,60430.29,60387,73958.26,73905.1,54.6,Natural Gas
1004942,Anchor Glass Container Corporation. - Plant 12,MN,44.8,-93.47,327213,Minerals,82562.6,82506.7,83826.64,83770.2,54.3,Natural Gas
1002178,Anchor Glass Container. - Plant 42,IN,39.13,-84.86,327213,Minerals,37941.94,37910.7,43729.58,43697.8,58.0,Natural Gas
1007246,Anclote Power Plant,FL,28.18,-82.79,221112,Power Plants,1388459.3,1387049.3,1483116.34,1480025.4,9.8,Natural Gas
1001097,Angus Anson,SD,43.6,-96.64,221112,Power Plants,89985.1,89891,58195.85,58129.8,0.324,Natural Gas
1002037,Anheuser-Busch LLC. - St. Louis Brewery,MO,38.6,-90.21,312120,"Other,Suppliers of CO2",78902.08,78794.2,297432.8,295476.1,240.0,Natural Gas
1005949,Apache Station,AZ,32.06,-109.89,221112,Power Plants,1593216.92,1587736,2281313.37,2281235.8,0.87782835,Natural Gas
1000068,Apex Generating Station,NV,36.42,-114.96,221112,Power Plants,1039898.74,1038842.2,688559.45,687860.2,9.67,Natural Gas
1004686,Arapaho,OK,35.75,-99.2,211130,Petroleum and Natural Gas Systems,23032.72,19815.4,35635.32,35598.6,12.57,Natural Gas
1001360,Arapahoe Combustion Turbine Facility,CO,39.67,-105,221112,Power Plants,103973.06,103867.3,89125.62,89035.2,3.0,Natural Gas
1005661,Archer Daniels Midland Co.,IL,39.87,-88.89,311221,"Injection of CO2,Other,Suppliers of CO2,Waste",4465258.78,4428881.1,4466380.08,4431508.0,350.0,Coal
1003379,Arconic Lancaster Corp,PA,40.06,-76.32,331315,Metals,115824.96,115705.5,109655.58,109540.5,47.1,Natural Gas
1002483,Arconic Massena LLC,NY,44.95,-74.89,331318,"Metals,Waste",14112.03,6563.7,320158.89,293267.4,10.0,Natural Gas
1005833,Arcosa BR LW LLC ERWINVILLLE DIV,LA,30.53,-91.42,212325,Other,37533.98,37258.1,66528.8,66006.0,2.0,Natural Gas
1005835,"Arcosa LW BR, LLC Livingston DIV",AL,32.56,-88.2,212325,Other,71198.83,70629.7,65620.81,65095.3,101.0,Natural Gas
1002800,Arcosa Lightweight - Brooks Plant,KY,38.04,-85.72,327999,Minerals,43138.28,42793.3,20375.51,20214.3,105.0,Coal
1002504,Ardagh Glass Inc. (Bridgeton),NJ,39.41,-75.22,327213,Minerals,55479.6,55438.5,53786.65,53746.1,52.0,Natural Gas
1005977,Ardagh Glass Inc. (Burlington),WI,42.66,-88.29,327213,Minerals,78243.99,78187.5,84513.31,84449.9,90.0,Natural Gas
1000105,Ardagh Glass Inc. (Dolton),IL,41.64,-87.6,327213,Minerals,86325.48,86265.2,86267.92,86206.0,50.8,Natural Gas
1000002,Ardagh Glass Inc. (Dunkirk),IN,40.37,-85.2,327213,Minerals,113519.8,113438.7,108094.1,108013.0,84.8,Natural Gas
1000003,Ardagh Glass Inc. (Henderson),NC,36.29,-78.39,327213,Minerals,81110.87,81049.9,78408.2,78343.2,85.0,Natural Gas
1000005,Ardagh Glass Inc. (Madera),CA,36.92,-120.1,327213,Minerals,79854.08,79792.7,74196.87,74134.4,85.0,Natural Gas
1000028,Ardagh Glass Inc. (Pevely),MO,38.29,-90.4,327213,Minerals,75610.9,75557.2,84940.14,84881.5,98.0,Natural Gas
1000020,Ardagh Glass Inc. (Port Allegany),PA,41.82,-78.29,327213,Minerals,63547.57,63497.7,62797.71,62746.2,52.15,Natural Gas
1000021,Ardagh Glass Inc. (Ruston),LA,32.54,-92.77,327213,Minerals,41249.89,41219.2,96404.45,96336.5,80.0,Natural Gas
1000023,Ardagh Glass Inc. (Sapulpa),OK,36.01,-96.1,327213,Minerals,111786.78,111700.2,114130.36,114049.8,69.0,Natural Gas
1000024,Ardagh Glass Inc. (Seattle),WA,47.55,-122.34,327213,Minerals,58653.13,58607.1,73635.1,73580.3,31.4,Natural Gas
1000026,Ardagh Glass Inc. (Wilson),NC,35.76,-77.88,327213,Minerals,94154.62,94090.5,98427.47,98343.9,98.0,Natural Gas
1006060,Ardagh Glass Inc. (Winchester),IN,40.17,-84.97,327213,Minerals,101143.83,101070.4,95310.3,95242.9,80.0,Natural Gas
1003258,Ardagh Glass Packaging Inc. (Houston),TX,29.76,-95.26,327213,Minerals,61757.09,61713.8,65315.04,65270.7,120.0,Natural Gas
1005158,Arecibo Landfill,PR,18.47,-66.63,562212,Waste,89725.45,20.4,153539.5,51.0,0.25335978,Other
1002750,Argos Cement LLC - Harleyville Plant,SC,33.23,-80.45,327310,Minerals,567288.58,566192.1,419749.73,418047.0,0.83,Petroleum Products
1006164,"Argos Puerto Rico, Corp.",PR,18.39,-66.3,327310,Minerals,50052.71,49785.6,243991.88,243966.2,160.0,Coal
1001760,Arkansas Loop & Simpson Treating Plants,CO,37.05,-107.79,211130,Petroleum and Natural Gas Systems,339714.76,338943.6,74564.72,74488.0,37.0,Natural Gas
1004404,Arkoma,OK,34.63,-96.18,486210,Petroleum and Natural Gas Systems,32516.33,31768.2,39234.45,39193.9,23.998,Natural Gas
1002772,Arlington Compressor Station,WY,41.68,-106.11,486210,Petroleum and Natural Gas Systems,1114.55,636,40927.7,40885.5,39.32,Natural Gas
1002645,Arlington Landfill,TX,32.81,-97.1,562212,Waste,50514.6,18.6,209741.96,9342.1,0.75,Natural Gas
1001399,Arlington Valley Energy Facility,AZ,33.34,-112.89,221112,Power Plants,839944.79,839092.1,470639.24,470158.1,33.0,Natural Gas
1004087,Armstrong Gas Plant,TX,29.13,-97.04,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",104953.32,85854.1,186072.7,185879.8,111.0,Natural Gas
1006883,Armstrong World Industries Inc,GA,32.77,-83.65,339999,Other,87900.12,87809.7,92626.75,92374.2,202.0,Natural Gas
1003846,Arnold Engineering Development Center,TN,35.38,-86.04,928110,Other,27550.04,27520.4,38144.46,38096.1,167.0,Petroleum Products
1000759,Arthur Kill,NY,40.59,-74.2,221112,Power Plants,547911.75,547355.8,572485.48,571904.1,65.0,Natural Gas
1007189,Arvah B Hopkins,FL,30.45,-84.4,221112,Power Plants,710652.86,709929.5,661848.81,661160.0,161.4,Natural Gas
1000158,Ascend (Decatur Plant),AL,34.63,-87.02,325199,"Chemicals,Suppliers of CO2",464764.82,463081.6,503870.33,500018.0,384.0,Coal
1004962,Ascend Performance Materials LLC,FL,30.6,-87.25,325211,"Chemicals,Waste",9192846.35,988514.3,5485481.09,970072.3,911.7,Natural Gas
1002530,Ash Grove Cement Company-LEAMINGTON,UT,39.56,-112.2,327310,Minerals,570387.43,568569.1,473850.86,472192.1,0.5,Natural Gas
1007180,Asheville Steam Electric Plant,NC,35.47,-82.54,221112,Power Plants,1200948.34,1199523.5,2404067.23,2385342.5,50.0,Coal
1004873,Asphalt Hawaii Kalaeloa Asphalt Terminal,HI,21.32,-158.12,424710,Petroleum and Natural Gas Systems,1603.02,1597.1,2067.07,2060.0,9.7,Other
1000132,Astoria Gas Turbine Power,NY,40.79,-73.91,221112,Power Plants,15685.35,15670.2,41357.51,41298.7,32.0,Natural Gas
1007053,Astoria Generating Station,NY,40.79,-73.91,221112,Power Plants,487078.43,486581,1184540.45,1183085.2,37.8,Natural Gas
1002577,Athens,OH,39.24,-82.12,486210,Petroleum and Natural Gas Systems,62098.63,44221.4,65076.06,65009.2,0.2,Natural Gas
1004233,"Atlantis, MMS Platform ID 02481, Complex ID 1223-1",LA,27.2,-90.03,211120,Petroleum and Natural Gas Systems,228618.07,216289.9,190884.39,190679.1,306.0,Natural Gas
1006523,Atmos Energy Corporation - APT Howard,TX,32.93,-96.82,486210,Petroleum and Natural Gas Systems,66906.5,65266.6,35044.57,35008.4,24.0,Natural Gas
1007247,Attala Generating Plant,MS,33.01,-89.68,221112,Power Plants,752538.06,751773.6,590134.41,589534.9,22.0,Natural Gas
1004818,"Attis Ethanol Fulton, LLC",NY,43.3,-76.38,325193,"Other,Suppliers of CO2",25055.36,25029.6,54035.6,53979.7,148.0,Natural Gas
1002822,"Auria Albemarle, LLC",NC,35.4,-80.21,314110,Other,128.5,128.5,39765.81,39474.6,13.8,Natural Gas
1001780,Auriga Polymers Inc.,SC,35.03,-81.88,325211,Other,91184.06,91089.8,117144.31,117023.2,188.0,Natural Gas
1001397,Aurora Generating Station,IL,41.82,-88.23,221112,Power Plants,419856.17,419429.8,19164.23,19145.6,0.0,Natural Gas
1000843,Avon Lake Power Plant,OH,41.5,-82.05,221112,Power Plants,243907.57,242008.3,2411362.43,2390099.8,469.0,Coal
1003903,"Axiall, Aberdeen",MS,33.81,-88.56,325211,Other,49755.81,49704.3,59103.53,59043.0,96.1,Natural Gas
1002350,"Axiall, LLC",LA,30.26,-91.19,325180,Chemicals,1234090.21,1232860.5,1329961.2,1328636.0,1250.0,Natural Gas
1007750,"Axiall, LLC",LA,30.25,-93.28,325110,Chemicals,40199.02,40164.2,73016.53,72956.0,3.2,Petroleum Products
1005872,"B BRAUN MEDICAL, INC",CA,33.69,-117.84,325412,Chemicals,53130.4,53075.6,53483.38,53054.3,46.2,Natural Gas
1002728,BADGER CREEK LIMITED,CA,35.45,-119.09,221112,Power Plants,9537.86,9528,180623.32,180437.0,457.8,Natural Gas
1002032,BADGER STATE ETHANOL,WI,42.59,-89.67,325193,"Other,Suppliers of CO2,Waste",100948.47,100838.1,90533.65,90438.8,125.0,Natural Gas
1004171,BALL STATE UNIVERSITY,IN,40.2,-85.41,611310,Other,23457.91,23433.8,79489.28,79264.3,75.0,Natural Gas
1002943,"BARGATH, INC.- PARACHUTE",CO,39.49,-108.11,211130,"Petroleum and Natural Gas Systems,Suppliers of CO2",244695.09,226234.9,170481.81,170305.9,78.21302167,Natural Gas
1005395,BARROW UTILITIES & ELECTRIC,AK,71.29,-156.78,221112,Power Plants,43488.84,43443.9,42688.54,42643.6,13.26,Natural Gas
1002401,BARTON COUNTY SANITARY LANDFILL,KS,38.41,-98.71,562212,Waste,36656.4,22.9,31743.95,15.7,0.115,Petroleum Products
1005850,BASF BEAUMONT AGRO PLANT,TX,29.97,-94.05,325320,Chemicals,42711.54,42667.7,32461.63,32428.2,96.8,Natural Gas
1004208,BASF CORP - GEISMAR SITE,LA,30.2,-91,325199,Chemicals,733545.55,730338.2,704305.52,703858.9,18.7,Natural Gas
1002613,BASF CORP - PASADENA PLANT,TX,29.73,-95.15,325110,Chemicals,39801.7,39760.6,80062.25,79979.5,180.0,Natural Gas
1007885,BASF CORP ATTAPULGUS OPS,GA,30.74,-84.49,327992,Minerals,90648.41,90554.7,94402.36,94297.4,93.0,Natural Gas
1002622,BASF CORP SAVANNAH OPERATIONS,GA,32.08,-81.05,327992,Minerals,34871.67,34835.5,47862.07,47812.2,40.0,Natural Gas
1000017,BASF CORPORATION,MO,39.83,-91.44,325320,Chemicals,132420.85,132284.4,128757.07,128221.7,232.5,Natural Gas
1003551,BASF CORPORATION,AL,31.28,-88,325199,Chemicals,64420.61,64354.3,91358.46,91264.2,132.0,Natural Gas
1005378,BASF Corporation,DE,39.71,-75.61,325130,Chemicals,31314.33,31282,32205.63,32172.2,123.0,Natural Gas
1000356,BASF Corporation,IL,41.09,-87.88,325613,Chemicals,34343.12,34307.5,52519.74,52462.2,97.56,Natural Gas
1006829,BASF Corporation,GA,32.89,-83.34,212324,Other,44159.98,44114.5,50960.21,50907.3,58.0,Petroleum Products
1003325,BASF Corporation,GA,32.85,-83.23,212324,Other,163075.94,162907.7,267401.32,267121.1,80.0,Petroleum Products
1001934,BASF FREEPORT SITE,TX,29,-95.4,325199,Chemicals,667812.34,667153.1,685593.99,684934.2,484.0,Other
1006543,BASF TOTAL PETROCHEMICALS LLC,TX,29.95,-93.89,325110,Chemicals,1551308.14,1535113,1541152.44,1524329.8,227.5,Other
1006355,BASIC AMERICAN FOODS,ID,43.37,-112.13,311423,Other,29226.64,29196.5,31014.08,30982.3,72.1,Natural Gas
1004740,BASIC AMERICAN FOODS,ID,43.2,-112.38,115114,Other,58954.33,58893.5,53511.45,53455.8,91.5,Natural Gas
1002639,BATTLE CREEK LANDFILL,VA,38.62,-78.59,562212,Waste,59360,19,54446.25,26.0,0.025,Petroleum Products
1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,FL,30.27,-85.52,562213,Waste,42514.9,40341.1,43856.26,41441.5,96.0,Natural Gas
1001918,BAYER CROPSCIENCE,MO,39.12,-94.47,325320,Chemicals,41935.93,41891.2,32451.23,32417.5,99.3,Natural Gas
1006417,BAYVIEW LANDFILL,UT,39.95,-111.96,562212,Waste,87716.45,4.7,53956.15,1.9,0.1,Petroleum Products
1007521,Carleton Farms Landfill,MI,42.09,-83.43,562212,Waste,184965.75,57,222942.5,110.0,0.125,Petroleum Products
1006384,BEACON HEATING,MI,42.34,-83.04,221330,Power Plants,174706.64,174525.8,100066.92,99963.3,570.0,Natural Gas
